"symbol","interval","Smooth Data?","Main Length Period","Secondary Length Period","Deviation Coefficient","BB Source","BB Length","BB StdDev","BB Signal Smoothing","BB Std. threshold","From Day","From Month","From Year","To Day","To Month","To Year","Use Heikin Ashi Candles in Algo Calculations","length","pcntChange","Rating for entry","Rating for exit","TP % for Short entries","SL % for Short entries","entry_numbers","longEntry","shortEntry","risk","leverage","combinedValue_net_profit","combinedPct_net_profit","longValue_net_profit","longPct_net_profit","shortPct_net_profit","combinedValue_gross_profit","combinedPct_gross_profit","longValue_gross_profit","longPct_gross_profit","shortPct_gross_profit","combinedValue_gross_loss","combinedPct_gross_loss","longValue_gross_loss","longPct_gross_loss","shortPct_gross_loss","combinedValue_max_drawdown","combinedPct_max_drawdown","longValue_max_drawdown","longPct_max_drawdown","shortPct_max_drawdown","combinedValue_buy_and_hold_return","combinedPct_buy_and_hold_return","longValue_buy_and_hold_return","longPct_buy_and_hold_return","shortPct_buy_and_hold_return","combinedValue_sharpe_ratio","combinedPct_sharpe_ratio","longValue_sharpe_ratio","longPct_sharpe_ratio","shortPct_sharpe_ratio","combinedValue_profit_factor","combinedPct_profit_factor","longValue_profit_factor","longPct_profit_factor","shortPct_profit_factor","combinedValue_max_contracts_held","combinedPct_max_contracts_held","longValue_max_contracts_held","longPct_max_contracts_held","shortPct_max_contracts_held","combinedValue_open_pl","combinedPct_open_pl","longValue_open_pl","longPct_open_pl","shortPct_open_pl","combinedValue_commission_paid","combinedPct_commission_paid","longValue_commission_paid","longPct_commission_paid","shortPct_commission_paid","combinedValue_total_closed_trades","combinedPct_total_closed_trades","longValue_total_closed_trades","longPct_total_closed_trades","shortPct_total_closed_trades","combinedValue_total_open_trades","combinedPct_total_open_trades","longValue_total_open_trades","longPct_total_open_trades","shortPct_total_open_trades","combinedValue_number_winning_trades","combinedPct_number_winning_trades","longValue_number_winning_trades","longPct_number_winning_trades","shortPct_number_winning_trades","combinedValue_number_losing_trades","combinedPct_number_losing_trades","longValue_number_losing_trades","longPct_number_losing_trades","shortPct_number_losing_trades","combinedValue_percent_profitable","combinedPct_percent_profitable","longValue_percent_profitable","longPct_percent_profitable","shortPct_percent_profitable","combinedValue_avg_trade","combinedPct_avg_trade","longValue_avg_trade","longPct_avg_trade","shortPct_avg_trade","combinedValue_avg_winning_trade","combinedPct_avg_winning_trade","longValue_avg_winning_trade","longPct_avg_winning_trade","shortPct_avg_winning_trade","combinedValue_avg_losing_trade","combinedPct_avg_losing_trade","longValue_avg_losing_trade","longPct_avg_losing_trade","shortPct_avg_losing_trade","combinedValue_ratio_avg_win_avg_loss","combinedPct_ratio_avg_win_avg_loss","longValue_ratio_avg_win_avg_loss","longPct_ratio_avg_win_avg_loss","shortPct_ratio_avg_win_avg_loss","combinedValue_largest_winning_trade","combinedPct_largest_winning_trade","longValue_largest_winning_trade","longPct_largest_winning_trade","shortPct_largest_winning_trade","combinedValue_largest_losing_trade","combinedPct_largest_losing_trade","longValue_largest_losing_trade","longPct_largest_losing_trade","shortPct_largest_losing_trade","combinedValue_avg_num_bars_in_trades","combinedPct_avg_num_bars_in_trades","longValue_avg_num_bars_in_trades","longPct_avg_num_bars_in_trades","shortPct_avg_num_bars_in_trades","combinedValue_avg_num_bars_in_winning_trades","combinedPct_avg_num_bars_in_winning_trades","longValue_avg_num_bars_in_winning_trades","longPct_avg_num_bars_in_winning_trades","shortPct_avg_num_bars_in_winning_trades","combinedValue_avg_num_bars_in_losing_trades","combinedPct_avg_num_bars_in_losing_trades","longValue_avg_num_bars_in_losing_trades","longPct_avg_num_bars_in_losing_trades","shortPct_avg_num_bars_in_losing_trades","combinedValue_margin_calls","combinedPct_margin_calls","longValue_margin_calls","longPct_margin_calls","shortPct_margin_calls"
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.5","3.8","3","TRUE","TRUE","100","1","58847.77","5884.78","43734.27","4373.43","1511.35","95045.11","9504.51","55026.44","5502.64","4001.87","36197.34","3619.73","11292.17","1129.22","2490.52","2342.66","20.3","","","","12480.83","1248.08","","","","0.56","","","","","2.626","","4.873","","","101","","98","","","123243.23","205.93","","","","0","","0","","","349","","117","","","1","","1","","","189","","51","","","160","","66","","","54.15","","43.59","","","168.62","16.86","373.80","37.38","6.51","502.88","50.29","1078.95","107.89","29","226.23","22.62","171.09","17.11","26.49","2.223","","6.306","","","7872.99","59.17","7872.99","59.17","9.36","2120.59","8.64","833.60","7.73","8.64","41","","81","","","50","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.6","3.6","3","TRUE","TRUE","100","1","52768.06","5276.81","40349.04","4034.9","1241.9","88409.56","8840.96","50776.99","5077.7","3763.26","35641.50","3564.15","10427.95","1042.79","2521.36","2067.75","20.3","","","","12480.83","1248.08","","","","0.549","","","","","2.481","","4.869","","","91","","88","","","110723.43","205.93","","","","0","","0","","","348","","117","","","1","","1","","","185","","51","","","163","","66","","","53.16","","43.59","","","151.63","15.16","344.86","34.49","5.38","477.89","47.79","995.63","99.56","28.08","218.66","21.87","158.00","15.8","25.99","2.186","","6.301","","","7296.98","59.17","7296.98","59.17","9.36","1793.74","8.64","753.55","7.73","8.64","41","","81","","","51","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.7","2.3","3","TRUE","TRUE","100","1","69545.77","6954.58","49867.80","4986.78","1967.8","106885.89","10688.59","62192.91","6219.29","4469.3","37340.13","3734.01","12325.11","1232.51","2501.5","2308.37","19.6","","","","12480.83","1248.08","","","","0.575","","","","","2.862","","5.046","","","115","","115","","","145273.28","205.93","","","","0","","0","","","353","","117","","","1","","1","","","175","","51","","","178","","66","","","49.58","","43.59","","","197.01","19.7","426.22","42.62","8.34","610.78","61.08","1219.47","121.95","36.04","209.78","20.98","186.74","18.67","22.33","2.912","","6.53","","","9502.88","59.17","9502.88","59.17","9.36","1458.52","7.73","868.78","7.73","5.11","38","","81","","","53","","143","","","23","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.7","2.2","3","TRUE","TRUE","100","1","74355.00","7435.5","53463.60","5346.36","2089.14","114882.43","11488.24","66662.41","6666.24","4822","40527.43","4052.74","13198.81","1319.88","2732.86","2543.31","19.6","","","","12480.83","1248.08","","","","0.583","","","","","2.835","","5.051","","","123","","123","","","155176.83","205.93","","","","0","","0","","","355","","117","","","1","","1","","","177","","51","","","178","","66","","","49.86","","43.59","","","209.45","20.95","456.95","45.7","8.78","649.05","64.91","1307.11","130.71","38.27","227.68","22.77","199.98","20","24.4","2.851","","6.536","","","10155.29","59.17","10155.29","59.17","9.36","1672.71","7.73","930.75","7.73","5.11","38","","81","","","53","","143","","","23","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.6","3.5","3","TRUE","TRUE","100","1","53820.16","5382.02","41166.17","4116.62","1265.4","90205.99","9020.6","51807.94","5180.79","3839.81","36385.83","3638.58","10641.77","1064.18","2574.41","2114.41","19.97","","","","12480.83","1248.08","","","","0.551","","","","","2.479","","4.868","","","92","","89","","","112889.99","205.93","","","","0","","0","","","348","","117","","","1","","1","","","185","","51","","","163","","66","","","53.16","","43.59","","","154.66","15.47","351.85","35.18","5.48","487.60","48.76","1015.84","101.58","28.66","223.23","22.32","161.24","16.12","26.54","2.184","","6.3","","","7439.76","59.17","7439.76","59.17","9.36","1828.84","8.64","770.36","7.73","8.64","41","","81","","","51","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.7","3.8","3","TRUE","TRUE","100","1","61575.67","6157.57","46415.70","4641.57","1516","101118.14","10111.81","58204.48","5820.45","4291.37","39542.47","3954.25","11788.78","1178.88","2775.37","2441.82","20.3","","","","12480.83","1248.08","","","","0.565","","","","","2.557","","4.937","","","105","","102","","","128860.70","205.93","","","","0","","0","","","340","","117","","","1","","1","","","183","","51","","","157","","66","","","53.82","","43.59","","","181.10","18.11","396.72","39.67","6.8","552.56","55.26","1141.26","114.13","32.51","251.86","25.19","178.62","17.86","30.5","2.194","","6.389","","","8540.60","59.17","8540.60","59.17","9.36","2087.57","8.64","834.69","7.73","8.64","42","","81","","","52","","143","","","30","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.8","2.3","3","TRUE","TRUE","100","1","73260.11","7326.01","48384.33","4838.43","2487.58","107535.79","10753.58","60372.77","6037.28","4716.3","34275.68","3427.57","11988.44","1198.84","2228.72","2207.99","19.6","","","","12480.83","1248.08","","","","0.578","","","","","3.137","","5.036","","","125","","121","","","152922.22","205.93","","","","0","","0","","","352","","117","","","1","","1","","","175","","51","","","177","","66","","","49.72","","43.59","","","208.13","20.81","413.54","41.35","10.59","614.49","61.45","1183.78","118.38","38.03","193.65","19.36","181.64","18.16","20.08","3.173","","6.517","","","9089.64","59.17","9089.64","59.17","9.36","1137.93","7.73","870.12","7.73","5.11","38","","81","","","53","","143","","","24","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.8","2.9","3","TRUE","TRUE","100","1","58306.56","5830.66","40235.93","4023.59","1807.06","90369.73","9036.97","50476.25","5047.62","3989.35","32063.17","3206.32","10240.32","1024.03","2182.28","1996.66","23.56","","","","12480.83","1248.08","","","","0.559","","","","","2.818","","4.929","","","100","","97","","","122128.66","205.93","","","","0","","0","","","344","","117","","","1","","1","","","178","","51","","","166","","66","","","51.74","","43.59","","","169.50","16.95","343.90","34.39","7.96","507.70","50.77","989.73","98.97","31.41","193.15","19.32","155.16","15.52","21.82","2.628","","6.379","","","7331.23","59.17","7331.23","59.17","9.36","1343.96","8.64","716.31","7.73","8.64","41","","81","","","53","","143","","","27","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.8","3","3","TRUE","TRUE","100","1","55722.14","5572.21","38876.84","3887.68","1684.53","87480.03","8748","48846.81","4884.68","3863.32","31757.89","3175.79","9969.97","997","2178.79","1975.05","25.14","","","","12480.83","1248.08","","","","0.554","","","","","2.755","","4.899","","","96","","93","","","116806.61","205.93","","","","0","","0","","","342","","117","","","1","","1","","","178","","51","","","164","","66","","","52.05","","43.59","","","162.93","16.29","332.28","33.23","7.49","491.46","49.15","957.78","95.78","30.42","193.65","19.36","151.06","15.11","22.23","2.538","","6.34","","","7011.75","59.17","7011.75","59.17","9.36","1285.40","8.64","704.53","7.73","8.64","41","","81","","","53","","143","","","28","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.8","2.4","3","TRUE","TRUE","100","1","72265.05","7226.51","48141.10","4814.11","2412.39","107000.70","10700.07","60089.20","6008.92","4691.15","34735.65","3473.56","11948.10","1194.81","2278.75","2206.84","22.74","","","","12480.83","1248.08","","","","0.578","","","","","3.08","","5.029","","","123","","120","","","150873.09","205.93","","","","0","","0","","","351","","117","","","1","","1","","","176","","51","","","175","","66","","","50.14","","43.59","","","205.88","20.59","411.46","41.15","10.31","607.96","60.8","1178.22","117.82","37.53","198.49","19.85","181.03","18.1","20.91","3.063","","6.508","","","9056.72","59.17","9056.72","59.17","9.36","1660.28","7.73","858.46","7.73","5.11","39","","81","","","53","","143","","","24","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.7","3.9","3","TRUE","TRUE","100","1","60795.20","6079.52","46603.18","4660.32","1419.2","101429.70","10142.97","58441.57","5844.16","4298.81","40634.50","4063.45","11838.39","1183.84","2879.61","2804.42","20.3","","","","12480.83","1248.08","","","","0.564","","","","","2.496","","4.937","","","104","","101","","","127253.44","205.93","","","","0","","0","","","340","","117","","","1","","1","","","183","","51","","","157","","66","","","53.82","","43.59","","","178.81","17.88","398.32","39.83","6.36","554.26","55.43","1145.91","114.59","32.57","258.82","25.88","179.37","17.94","31.64","2.142","","6.389","","","8594.29","59.17","8594.29","59.17","9.36","2561.01","8.64","839.83","7.73","8.64","42","","81","","","52","","143","","","30","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3.6","4.1","2","TRUE","TRUE","100","1","54179.50","5417.95","40030.96","4003.1","1414.85","85287.96","8528.8","50221.34","5022.13","3506.66","31108.46","3110.85","10190.37","1019.04","2091.81","2423.15","20.67","","","","12480.83","1248.08","","","","0.557","","","","","2.742","","4.928","","","90","","90","","","113629.92","205.93","","","","0","","0","","","294","","117","","","1","","1","","","143","","51","","","150","","66","","","48.64","","43.59","","","184.28","18.43","342.14","34.21","7.99","596.42","59.64","984.73","98.47","38.12","207.39","20.74","154.40","15.44","24.9","2.876","","6.378","","","7158.65","59.17","7158.65","59.17","9.49","2212.83","7.73","736.90","7.73","7.58","49","","81","","","67","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.8","5","3","TRUE","TRUE","100","1","67840.40","6784.04","47741.00","4774.1","2009.94","108101.03","10810.1","59925.18","5992.52","4817.59","40260.63","4026.06","12184.18","1218.42","2807.65","2668.27","20.3","","","","12480.83","1248.08","","","","0.576","","","","","2.685","","4.918","","","116","","112","","","141761.44","205.93","","","","0","","0","","","336","","117","","","1","","1","","","183","","51","","","153","","66","","","54.46","","43.59","","","201.91","20.19","408.04","40.8","9.18","590.72","59.07","1175.00","117.5","36.5","263.14","26.31","184.61","18.46","32.27","2.245","","6.365","","","8645.88","59.17","8645.88","59.17","9.36","2383.43","8.64","836.35","7.73","8.64","43","","81","","","53","","143","","","32","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3.6","4.5","2","TRUE","TRUE","100","1","55635.08","5563.51","41306.84","4130.68","1432.82","88103.38","8810.34","51846.35","5184.63","3625.7","32468.30","3246.83","10539.50","1053.95","2192.88","2487.07","20.67","","","","12480.83","1248.08","","","","0.561","","","","","2.714","","4.919","","","92","","92","","","116627.36","205.93","","","","0","","0","","","294","","117","","","1","","1","","","143","","51","","","150","","66","","","48.64","","43.59","","","189.23","18.92","353.05","35.3","8.1","616.11","61.61","1016.60","101.66","39.41","216.46","21.65","159.69","15.97","26.11","2.846","","6.366","","","7347.49","59.17","7347.49","59.17","9.49","2271.20","7.73","774.88","7.73","7.58","49","","81","","","67","","143","","","32","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.8","4.9","3","TRUE","TRUE","100","1","59557.79","5955.78","42190.60","4219.06","1736.72","95458.48","9545.85","52966.18","5296.62","4249.23","35900.69","3590.07","10775.58","1077.56","2512.51","2491.45","20.3","","","","12480.83","1248.08","","","","0.563","","","","","2.659","","4.915","","","102","","99","","","124705.30","205.93","","","","0","","0","","","337","","117","","","1","","1","","","182","","51","","","155","","66","","","54.01","","43.59","","","176.73","17.67","360.60","36.06","7.89","524.50","52.45","1038.55","103.86","32.44","231.62","23.16","163.27","16.33","28.23","2.264","","6.361","","","7635.16","59.17","7635.16","59.17","9.36","2275.19","8.64","738.58","7.73","8.64","43","","81","","","53","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3.7","2.9","2","TRUE","TRUE","100","1","63009.21","6300.92","45105.99","4510.6","1790.32","95603.46","9560.35","56556.88","5655.69","3904.66","32594.25","3259.42","11450.89","1145.09","2114.34","2774.51","15.9","","","","12480.83","1248.08","","","","0.573","","","","","2.933","","4.939","","","104","","104","","","131812.73","205.93","","","","0","","0","","","294","","117","","","1","","1","","","137","","51","","","156","","66","","","46.6","","43.59","","","214.32","21.43","385.52","38.55","10.11","697.84","69.78","1108.96","110.9","45.4","208.94","20.89","173.50","17.35","23.49","3.34","","6.392","","","8141.83","59.17","8141.83","59.17","9.49","2013.13","7.73","815.97","7.73","7.58","48","","81","","","69","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.9","4.8","3","TRUE","TRUE","100","1","63035.99","6303.6","44286.72","4428.67","1874.93","100096.23","10009.62","55494.82","5549.48","4460.14","37060.25","3706.02","11208.10","1120.81","2585.21","2634.54","20.67","","","","12480.83","1248.08","","","","0.569","","","","","2.701","","4.951","","","108","","105","","","131867.85","205.93","","","","0","","0","","","334","","117","","","1","","1","","","179","","51","","","155","","66","","","53.59","","43.59","","","188.73","18.87","378.52","37.85","8.64","559.20","55.92","1088.13","108.81","34.84","239.10","23.91","169.82","16.98","29.05","2.339","","6.408","","","8073.69","59.17","8073.69","59.17","9.36","2405.87","8.64","789.94","7.73","8.64","43","","81","","","54","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.8","4.4","3","TRUE","TRUE","100","1","62704.58","6270.46","44389.51","4438.95","1831.51","100390.11","10039.01","55719.57","5571.96","4467.05","37685.53","3768.55","11330.06","1133.01","2635.55","2620.91","20.3","","","","12480.83","1248.08","","","","0.569","","","","","2.664","","4.918","","","107","","104","","","131185.44","205.93","","","","0","","0","","","338","","117","","","1","","1","","","182","","51","","","156","","66","","","53.85","","43.59","","","185.52","18.55","379.40","37.94","8.29","551.59","55.16","1092.54","109.25","34.1","241.57","24.16","171.67","17.17","29.28","2.283","","6.364","","","8031.91","59.17","8031.91","59.17","9.36","2393.42","8.64","798.20","7.73","8.64","43","","81","","","53","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3","4.3","3","TRUE","TRUE","100","1","69599.25","6959.92","48553.42","4855.34","2104.58","109575.60","10957.56","60830.21","6083.02","4874.54","39976.35","3997.64","12276.79","1227.68","2769.96","2904.57","20.67","","","","12480.83","1248.08","","","","0.582","","","","","2.741","","4.955","","","119","","115","","","145383.40","205.93","","","","0","","0","","","330","","117","","","1","","1","","","173","","51","","","157","","66","","","52.42","","43.59","","","210.91","21.09","414.99","41.5","9.88","633.38","63.34","1192.75","119.27","39.96","254.63","25.46","186.01","18.6","30.44","2.488","","6.412","","","8901.19","59.17","8901.19","59.17","9.49","2652.46","7.73","865.43","7.73","7.58","44","","81","","","56","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3.7","3","2","TRUE","TRUE","100","1","60083.76","6008.38","43214.69","4321.47","1686.91","91677.10","9167.71","54223.52","5422.35","3745.36","31593.34","3159.33","11008.83","1100.88","2058.45","2647.71","17.64","","","","12480.83","1248.08","","","","0.567","","","","","2.902","","4.925","","","100","","100","","","125788.46","205.93","","","","0","","0","","","292","","117","","","1","","1","","","137","","51","","","154","","66","","","46.92","","43.59","","","205.77","20.58","369.36","36.94","9.64","669.18","66.92","1063.21","106.32","43.55","205.15","20.52","166.80","16.68","23.39","3.262","","6.374","","","7769.72","59.17","7769.72","59.17","9.49","1921.12","7.73","789.30","7.73","7.58","48","","81","","","69","","143","","","30","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.9","4.9","3","TRUE","TRUE","100","1","64618.67","6461.87","45126.89","4512.69","1949.18","101901.72","10190.17","56503.70","5650.37","4539.8","37283.04","3728.3","11376.80","1137.68","2590.62","2699.66","20.67","","","","12480.83","1248.08","","","","0.572","","","","","2.733","","4.967","","","111","","107","","","135127.03","205.93","","","","0","","0","","","333","","117","","","1","","1","","","179","","51","","","154","","66","","","53.75","","43.59","","","194.05","19.41","385.70","38.57","9.02","569.28","56.93","1107.92","110.79","35.47","242.10","24.21","172.38","17.24","29.44","2.351","","6.427","","","8273.24","59.17","8273.24","59.17","9.36","2465.34","8.64","787.92","7.73","8.64","43","","81","","","54","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3.7","5","2","TRUE","TRUE","100","1","60583.68","6058.37","44717.60","4471.76","1586.61","95568.62","9556.86","56105.77","5610.58","3946.29","34984.95","3498.49","11388.17","1138.82","2359.68","2813.97","20.67","","","","12480.83","1248.08","","","","0.567","","","","","2.732","","4.927","","","101","","101","","","126817.88","205.93","","","","0","","0","","","290","","117","","","1","","1","","","140","","51","","","149","","66","","","48.28","","43.59","","","208.91","20.89","382.20","38.22","9.17","682.63","68.26","1100.11","110.01","44.34","234.80","23.48","172.55","17.25","28.43","2.907","","6.376","","","7977.91","59.17","7977.91","59.17","9.71","2281.38","7.73","813.81","7.73","7.58","50","","81","","","68","","143","","","34","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3.7","4.9","2","TRUE","TRUE","100","1","53556.18","5355.62","39789.33","3978.93","1376.68","84950.32","8495.03","49924.82","4992.48","3502.55","31394.14","3139.41","10135.48","1013.55","2125.87","2492.86","20.67","","","","12480.83","1248.08","","","","0.554","","","","","2.706","","4.926","","","89","","89","","","112346.33","205.93","","","","0","","0","","","291","","117","","","1","","1","","","139","","51","","","151","","66","","","47.77","","43.59","","","184.04","18.4","340.08","34.01","7.91","611.15","61.12","978.92","97.89","39.8","207.91","20.79","153.57","15.36","25.01","2.94","","6.374","","","7094.94","59.17","7094.94","59.17","9.49","2193.14","7.73","723.74","7.73","7.58","50","","81","","","68","","143","","","33","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3","4.4","3","TRUE","TRUE","100","1","69854.43","6985.44","48663.73","4866.37","2119.07","109778.78","10977.88","60949.38","6094.94","4882.94","39924.35","3992.43","12285.66","1228.57","2763.87","2915.07","20.67","","","","12480.83","1248.08","","","","0.582","","","","","2.75","","4.961","","","119","","116","","","145908.89","205.93","","","","0","","0","","","330","","117","","","1","","1","","","173","","51","","","157","","66","","","52.42","","43.59","","","211.68","21.17","415.93","41.59","9.95","634.56","63.46","1195.09","119.51","40.02","254.30","25.43","186.15","18.61","30.37","2.495","","6.42","","","8933.37","59.17","8933.37","59.17","9.49","2662.04","7.73","865.69","7.73","7.58","44","","81","","","56","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3","4.8","3","TRUE","TRUE","100","1","65773.17","6577.32","46032.63","4603.26","1974.05","103931.79","10393.18","57684.71","5768.47","4624.71","38158.63","3815.86","11652.08","1165.21","2650.65","2747.16","20.67","","","","12480.83","1248.08","","","","0.574","","","","","2.724","","4.951","","","112","","109","","","137504.50","205.93","","","","0","","0","","","330","","117","","","1","","1","","","173","","51","","","157","","66","","","52.42","","43.59","","","199.31","19.93","393.44","39.34","9.27","600.76","60.08","1131.07","113.11","37.91","243.05","24.3","176.55","17.65","29.13","2.472","","6.407","","","8418.80","59.17","8418.80","59.17","9.49","2508.71","7.73","815.82","7.73","7.58","44","","81","","","56","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3.1","4.7","3","TRUE","TRUE","100","1","68613.47","6861.35","47810.73","4781.07","2080.27","108614.62","10861.46","59648.76","5964.88","4896.59","40001.16","4000.12","11838.03","1183.8","2816.31","3133.36","20.67","","","","12480.83","1248.08","","","","0.58","","","","","2.715","","5.039","","","117","","114","","","143353.44","205.93","","","","0","","0","","","326","","117","","","1","","1","","","168","","51","","","158","","66","","","51.53","","43.59","","","210.47","21.05","408.64","40.86","9.95","646.52","64.65","1169.58","116.96","41.85","253.17","25.32","179.36","17.94","30.61","2.554","","6.521","","","8894.39","59.17","8894.39","59.17","9.49","2749.37","7.73","828.79","7.73","7.58","44","","81","","","57","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.8","4.3","3","TRUE","TRUE","100","1","62474.70","6247.47","44289.23","4428.92","1818.55","100206.09","10020.61","55611.17","5561.12","4459.49","37731.39","3773.14","11321.95","1132.19","2640.94","2611.45","20.3","","","","12480.83","1248.08","","","","0.569","","","","","2.656","","4.912","","","107","","104","","","130712.04","205.93","","","","0","","0","","","338","","117","","","1","","1","","","182","","51","","","156","","66","","","53.85","","43.59","","","184.84","18.48","378.54","37.85","8.23","550.58","55.06","1090.42","109.04","34.04","241.87","24.19","171.54","17.15","29.34","2.276","","6.356","","","8002.92","59.17","8002.92","59.17","9.36","2384.79","8.64","797.96","7.73","8.64","43","","81","","","53","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3.6","4","2","TRUE","TRUE","100","1","53918.49","5391.85","39899.25","3989.93","1401.92","85020.89","8502.09","50064.38","5006.44","3495.65","31102.40","3110.24","10165.13","1016.51","2093.73","2411.69","20.67","","","","12480.83","1248.08","","","","0.557","","","","","2.734","","4.925","","","90","","90","","","113092.44","205.93","","","","0","","0","","","294","","117","","","1","","1","","","143","","51","","","150","","66","","","48.64","","43.59","","","183.40","18.34","341.02","34.1","7.92","594.55","59.46","981.65","98.17","38","207.35","20.73","154.02","15.4","24.93","2.867","","6.374","","","7124.79","59.17","7124.79","59.17","9.49","2202.36","7.73","735.76","7.73","7.58","48","","81","","","67","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3.6","4.4","2","TRUE","TRUE","100","1","55635.08","5563.51","41306.84","4130.68","1432.82","88103.38","8810.34","51846.35","5184.63","3625.7","32468.30","3246.83","10539.50","1053.95","2192.88","2487.07","20.67","","","","12480.83","1248.08","","","","0.561","","","","","2.714","","4.919","","","92","","92","","","116627.36","205.93","","","","0","","0","","","294","","117","","","1","","1","","","143","","51","","","150","","66","","","48.64","","43.59","","","189.23","18.92","353.05","35.3","8.1","616.11","61.61","1016.60","101.66","39.41","216.46","21.65","159.69","15.97","26.11","2.846","","6.366","","","7347.49","59.17","7347.49","59.17","9.49","2271.20","7.73","774.88","7.73","7.58","49","","81","","","67","","143","","","32","","34","","","0","","0","",""
