"Symbol","Interval","Smooth Data?","Main Length Period","Secondary Length Period","Deviation Coefficient","BB Source","BB Length","BB StdDev","BB Signal Smoothing","BB Std. threshold","From Day","From Month","From Year","To Day","To Month","To Year","Use Heikin Ashi Candles in Algo Calculations","length","pcntChange","Rating for entry","Rating for exit","TP % for Short entries","SL % for Short entries","entry_numbers","longEntry","shortEntry","risk","leverage","_source","combinedValue_net_profit","combinedPct_net_profit","longValue_net_profit","longPct_net_profit","shortPct_net_profit","combinedValue_gross_profit","combinedPct_gross_profit","longValue_gross_profit","longPct_gross_profit","shortPct_gross_profit","combinedValue_gross_loss","combinedPct_gross_loss","longValue_gross_loss","longPct_gross_loss","shortPct_gross_loss","combinedValue_max_drawdown","combinedPct_max_drawdown","longValue_max_drawdown","longPct_max_drawdown","shortPct_max_drawdown","combinedValue_buy_and_hold_return","combinedPct_buy_and_hold_return","longValue_buy_and_hold_return","longPct_buy_and_hold_return","shortPct_buy_and_hold_return","combinedValue_sharpe_ratio","combinedPct_sharpe_ratio","longValue_sharpe_ratio","longPct_sharpe_ratio","shortPct_sharpe_ratio","combinedValue_profit_factor","combinedPct_profit_factor","longValue_profit_factor","longPct_profit_factor","shortPct_profit_factor","combinedValue_max_contracts_held","combinedPct_max_contracts_held","longValue_max_contracts_held","longPct_max_contracts_held","shortPct_max_contracts_held","combinedValue_open_pl","combinedPct_open_pl","longValue_open_pl","longPct_open_pl","shortPct_open_pl","combinedValue_commission_paid","combinedPct_commission_paid","longValue_commission_paid","longPct_commission_paid","shortPct_commission_paid","combinedValue_total_closed_trades","combinedPct_total_closed_trades","longValue_total_closed_trades","longPct_total_closed_trades","shortPct_total_closed_trades","combinedValue_total_open_trades","combinedPct_total_open_trades","longValue_total_open_trades","longPct_total_open_trades","shortPct_total_open_trades","combinedValue_number_winning_trades","combinedPct_number_winning_trades","longValue_number_winning_trades","longPct_number_winning_trades","shortPct_number_winning_trades","combinedValue_number_losing_trades","combinedPct_number_losing_trades","longValue_number_losing_trades","longPct_number_losing_trades","shortPct_number_losing_trades","combinedValue_percent_profitable","combinedPct_percent_profitable","longValue_percent_profitable","longPct_percent_profitable","shortPct_percent_profitable","combinedValue_avg_trade","combinedPct_avg_trade","longValue_avg_trade","longPct_avg_trade","shortPct_avg_trade","combinedValue_avg_winning_trade","combinedPct_avg_winning_trade","longValue_avg_winning_trade","longPct_avg_winning_trade","shortPct_avg_winning_trade","combinedValue_avg_losing_trade","combinedPct_avg_losing_trade","longValue_avg_losing_trade","longPct_avg_losing_trade","shortPct_avg_losing_trade","combinedValue_ratio_avg_win_avg_loss","combinedPct_ratio_avg_win_avg_loss","longValue_ratio_avg_win_avg_loss","longPct_ratio_avg_win_avg_loss","shortPct_ratio_avg_win_avg_loss","combinedValue_largest_winning_trade","combinedPct_largest_winning_trade","longValue_largest_winning_trade","longPct_largest_winning_trade","shortPct_largest_winning_trade","combinedValue_largest_losing_trade","combinedPct_largest_losing_trade","longValue_largest_losing_trade","longPct_largest_losing_trade","shortPct_largest_losing_trade","combinedValue_avg_num_bars_in_trades","combinedPct_avg_num_bars_in_trades","longValue_avg_num_bars_in_trades","longPct_avg_num_bars_in_trades","shortPct_avg_num_bars_in_trades","combinedValue_avg_num_bars_in_winning_trades","combinedPct_avg_num_bars_in_winning_trades","longValue_avg_num_bars_in_winning_trades","longPct_avg_num_bars_in_winning_trades","shortPct_avg_num_bars_in_winning_trades","combinedValue_avg_num_bars_in_losing_trades","combinedPct_avg_num_bars_in_losing_trades","longValue_avg_num_bars_in_losing_trades","longPct_avg_num_bars_in_losing_trades","shortPct_avg_num_bars_in_losing_trades","combinedValue_margin_calls","combinedPct_margin_calls","longValue_margin_calls","longPct_margin_calls","shortPct_margin_calls"
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.6,3.4,100,true,true,100,1,"14_1_0.35_0.45.yml","48346.55","4834.65","37651.28","3765.13","1069.53","88298.34","8829.83","48193.85","4819.39","4010.45","39951.80","3995.18","10542.57","1054.26","2940.92","2422.30","29.85","","","","12481.40","1248.14","","","","0.544","","","","","2.21","","4.571","","","88","","81","","","101624.65","205.94","","","","0","","0","","","414","","125","","","1","","1","","","213","","53","","","201","","72","","","51.45","","42.4","","","116.78","11.68","301.21","30.12","3.7","414.55","41.45","909.32","90.93","25.07","198.77","19.88","146.42","14.64","22.8","2.086","","6.21","","","6597.96","59.17","6597.96","59.17","9.36","1284.05","11.46","767.13","7.73","11.46","35","","78","","","45","","140","","","25","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.6,3.9,1,true,true,100,1,"14_1_0.35_0.45.yml","55827.69","5582.77","39998.80","3999.88","1582.89","72232.02","7223.2","50290.01","5029","2194.2","16404.33","1640.43","10291.21","1029.12","611.31","1817.07","23.17","","","","12481.40","1248.14","","","","0.554","","","","","4.403","","4.887","","","93","","93","","","117031.37","205.94","","","","0","","0","","","250","","125","","","1","","1","","","130","","53","","","120","","72","","","52","","42.4","","","223.31","22.33","319.99","32","12.66","555.63","55.56","948.87","94.89","28.5","136.70","13.67","142.93","14.29","12.74","4.065","","6.639","","","8086.42","59.17","8086.42","59.17","8.35","899.44","7.73","714.17","7.73","5.11","48","","78","","","66","","140","","","29","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,3,100,true,true,100,1,"14_1_0.35_0.45.yml","55645.56","5564.56","42145.69","4214.57","1349.99","98361.26","9836.13","53712.17","5371.22","4464.91","42715.69","4271.57","11566.47","1156.65","3114.92","2383.68","30.76","","","","12481.40","1248.14","","","","0.555","","","","","2.303","","4.644","","","97","","92","","","116656.33","205.94","","","","0","","0","","","433","","125","","","1","","1","","","229","","53","","","204","","72","","","52.89","","42.4","","","128.51","12.85","337.17","33.72","4.38","429.53","42.95","1013.44","101.34","25.37","209.39","20.94","160.65","16.06","23.6","2.051","","6.309","","","7570.95","59.17","7570.95","59.17","9.36","1460.76","11.46","841.08","7.73","11.46","33","","78","","","42","","140","","","23","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,3.2,2,true,true,100,1,"14_1_0.35_0.45.yml","61456.12","6145.61","43054.06","4305.41","1840.21","89420.80","8942.08","54323.57","5432.36","3509.72","27964.68","2796.47","11269.51","1126.95","1669.52","2179.95","20.18","","","","12481.40","1248.14","","","","0.555","","","","","3.198","","4.82","","","102","","102","","","128622.63","205.94","","","","0","","0","","","335","","125","","","1","","1","","","180","","53","","","155","","72","","","53.73","","42.4","","","183.45","18.35","344.43","34.44","8.76","496.78","49.68","1024.97","102.5","27.64","180.42","18.04","156.52","15.65","20.11","2.754","","6.548","","","8526.43","59.17","8526.43","59.17","8.35","1632.00","8.64","769.40","7.73","8.64","39","","78","","","51","","140","","","25","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,3.5,2,true,true,100,1,"14_1_0.35_0.45.yml","55507.01","5550.7","39608.88","3960.89","1589.81","82257.23","8225.72","50009.04","5000.9","3224.82","26750.22","2675.02","10400.16","1040.02","1635.01","2601.87","20.75","","","","12481.40","1248.14","","","","0.546","","","","","3.075","","4.808","","","92","","92","","","116370.99","205.94","","","","0","","0","","","335","","125","","","1","","1","","","180","","53","","","155","","72","","","53.73","","42.4","","","165.69","16.57","316.87","31.69","7.57","456.98","45.7","943.57","94.36","25.39","172.58","17.26","144.45","14.44","19.7","2.648","","6.532","","","7819.26","59.17","7819.26","59.17","8.35","2106.12","8.64","696.11","7.73","8.64","40","","78","","","51","","140","","","26","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,2.6,3,true,true,100,1,"14_1_0.35_0.45.yml","58948.99","5894.9","43241.64","4324.16","1570.74","92906.95","9290.7","54738.68","5473.87","3816.83","33957.96","3395.8","11497.04","1149.7","2246.09","2076.28","23.77","","","","12481.40","1248.14","","","","0.558","","","","","2.736","","4.761","","","99","","98","","","123459.44","205.94","","","","0","","0","","","379","","125","","","1","","1","","","194","","53","","","185","","72","","","51.19","","42.4","","","155.54","15.55","345.93","34.59","6.18","478.90","47.89","1032.81","103.28","27.07","183.56","18.36","159.68","15.97","19.88","2.609","","6.468","","","8207.61","59.17","8207.61","59.17","9.36","1357.73","7.73","788.66","7.73","5.11","36","","78","","","48","","140","","","23","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.6,3.3,2,true,true,100,1,"14_1_0.35_0.45.yml","59183.32","5918.33","41372.02","4137.2","1781.13","87816.83","8781.68","52336.16","5233.62","3548.07","28633.52","2863.35","10964.14","1096.41","1766.94","2186.24","18.83","","","","12416.50","1241.65","","","","0.554","","","","","3.067","","4.773","","","98","","98","","","123055.84","204.47","","","","0","","0","","","330","","125","","","1","","1","","","172","","53","","","158","","72","","","52.12","","42.4","","","179.34","17.93","330.98","33.1","8.69","510.56","51.06","987.47","98.75","29.82","181.22","18.12","152.28","15.23","20.55","2.817","","6.485","","","7967.55","59.17","7967.55","59.17","8.35","1476.24","8.64","741.40","7.73","8.64","41","","78","","","54","","140","","","27","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,2.9,2,true,true,100,1,"14_1_0.35_0.45.yml","62121.06","6212.11","43123.12","4312.31","1899.79","89323.78","8932.38","54386.09","5438.61","3493.77","27202.73","2720.27","11262.97","1126.3","1593.98","1907.12","19.38","","","","12481.40","1248.14","","","","0.557","","","","","3.284","","4.829","","","103","","103","","","129992.09","205.94","","","","0","","0","","","337","","125","","","1","","1","","","179","","53","","","158","","72","","","53.12","","42.4","","","184.34","18.43","344.98","34.5","8.96","499.02","49.9","1026.15","102.62","27.73","172.17","17.22","156.43","15.64","18.53","2.898","","6.56","","","8567.84","59.17","8567.84","59.17","8.35","1353.34","8.64","777.59","7.73","8.64","39","","78","","","52","","140","","","24","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.6,3.8,3,true,true,100,1,"14_1_0.35_0.45.yml","52095.78","5209.58","39448.72","3944.87","1264.71","87606.86","8760.69","50316.01","5031.6","3729.08","35511.09","3551.11","10867.30","1086.73","2464.38","2039.38","21.53","","","","12481.40","1248.14","","","","0.545","","","","","2.467","","4.63","","","89","","87","","","109345.86","205.94","","","","0","","0","","","365","","125","","","1","","1","","","190","","53","","","175","","72","","","52.05","","42.4","","","142.73","14.27","315.59","31.56","5.27","461.09","46.11","949.36","94.94","27.22","202.92","20.29","150.93","15.09","23.93","2.272","","6.29","","","7218.26","59.17","7218.26","59.17","9.36","1772.21","8.64","761.51","7.73","8.64","39","","78","","","50","","140","","","27","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.6,3.9,2,true,true,100,1,"14_1_0.35_0.45.yml","56224.27","5622.43","40065.47","4006.55","1615.88","85127.51","8512.75","50643.29","5064.33","3448.42","28903.24","2890.32","10577.81","1057.78","1832.54","2824.34","20.75","","","","12481.40","1248.14","","","","0.548","","","","","2.945","","4.788","","","93","","93","","","117848.17","205.94","","","","0","","0","","","330","","125","","","1","","1","","","173","","53","","","157","","72","","","52.42","","42.4","","","170.38","17.04","320.52","32.05","7.88","492.07","49.21","955.53","95.55","28.74","184.10","18.41","146.91","14.69","21.56","2.673","","6.504","","","7726.86","59.17","7726.86","59.17","8.35","2327.14","8.64","704.95","7.73","8.64","41","","78","","","54","","140","","","28","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,3.5,1,true,true,100,1,"14_1_0.35_0.45.yml","54564.51","5456.45","40469.01","4046.9","1409.55","71154.98","7115.5","50985.87","5098.59","2016.91","16590.47","1659.05","10516.86","1051.69","607.36","2010.70","22.31","","","","12481.40","1248.14","","","","0.55","","","","","4.289","","4.848","","","91","","91","","","114429.96","205.94","","","","0","","0","","","250","","125","","","1","","1","","","133","","53","","","117","","72","","","53.2","","42.4","","","218.26","21.83","323.75","32.38","11.28","535.00","53.5","962.00","96.2","25.21","141.80","14.18","146.07","14.61","13.5","3.773","","6.586","","","8036.78","59.17","8036.78","59.17","8.35","893.92","7.73","718.69","7.73","5.11","48","","78","","","65","","140","","","28","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,2.6,100,true,true,100,1,"14_1_0.35_0.45.yml","67244.00","6724.4","50379.01","5037.9","1686.5","116154.08","11615.41","63922.87","6392.29","5223.12","48910.08","4891.01","13543.86","1354.39","3536.62","2587.23","30.1","","","","12481.40","1248.14","","","","0.575","","","","","2.375","","4.72","","","116","","111","","","140542.26","205.94","","","","0","","0","","","442","","125","","","1","","1","","","228","","53","","","214","","72","","","51.58","","42.4","","","152.14","15.21","403.03","40.3","5.32","509.45","50.94","1206.09","120.61","29.85","228.55","22.86","188.11","18.81","24.91","2.229","","6.412","","","9216.60","59.17","9216.60","59.17","9.36","1495.54","10.23","982.74","7.73","10.23","32","","78","","","42","","140","","","21","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,3.2,1,true,true,100,1,"14_1_0.35_0.45.yml","56286.64","5628.66","41722.76","4172.28","1456.39","73355.16","7335.52","52561.95","5256.2","2079.32","17068.53","1706.85","10839.19","1083.92","622.93","2073.02","22.31","","","","12481.40","1248.14","","","","0.553","","","","","4.298","","4.849","","","94","","94","","","117976.58","205.94","","","","0","","0","","","250","","125","","","1","","1","","","133","","53","","","117","","72","","","53.2","","42.4","","","225.15","22.51","333.78","33.38","11.65","551.54","55.15","991.73","99.17","25.99","145.88","14.59","150.54","15.05","13.84","3.781","","6.588","","","8285.87","59.17","8285.87","59.17","8.35","921.62","7.73","740.96","7.73","5.11","48","","78","","","65","","140","","","28","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,3.9,1,true,true,100,1,"14_1_0.35_0.45.yml","53484.30","5348.43","39754.62","3975.46","1372.97","69919.73","6991.97","50101.61","5010.16","1981.81","16435.44","1643.54","10346.99","1034.7","608.84","2048.71","23.26","","","","12481.40","1248.14","","","","0.548","","","","","4.254","","4.842","","","89","","89","","","112205.36","205.94","","","","0","","0","","","250","","125","","","1","","1","","","133","","53","","","117","","72","","","53.2","","42.4","","","213.94","21.39","318.04","31.8","10.98","525.71","52.57","945.31","94.53","24.77","140.47","14.05","143.71","14.37","13.53","3.742","","6.578","","","7880.54","59.17","7880.54","59.17","8.35","876.54","7.73","709.25","7.73","5.11","48","","78","","","65","","140","","","29","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,4.2,1,true,true,100,1,"14_1_0.35_0.45.yml","56628.27","5662.83","41971.32","4197.13","1465.7","73842.88","7384.29","52862.97","5286.3","2097.99","17214.60","1721.46","10891.65","1089.16","632.3","2166.93","20.56","","","","12481.40","1248.14","","","","0.554","","","","","4.29","","4.854","","","94","","94","","","118680.11","205.94","","","","0","","0","","","250","","125","","","1","","1","","","134","","53","","","116","","72","","","53.6","","42.4","","","226.51","22.65","335.77","33.58","11.73","551.07","55.11","997.41","99.74","25.9","148.40","14.84","151.27","15.13","14.37","3.713","","6.593","","","8335.29","59.17","8335.29","59.17","8.35","927.12","7.73","750.18","7.73","5.11","48","","78","","","65","","140","","","29","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,3.9,3,true,true,100,1,"14_1_0.35_0.45.yml","58368.52","5836.85","42573.21","4257.32","1579.53","93449.42","9344.94","54032.99","5403.3","3941.64","35080.90","3508.09","11459.79","1145.98","2362.11","2656.81","21.53","","","","12481.40","1248.14","","","","0.554","","","","","2.664","","4.715","","","100","","97","","","122264.07","205.94","","","","0","","0","","","374","","125","","","1","","1","","","201","","53","","","173","","72","","","53.74","","42.4","","","156.07","15.61","340.59","34.06","6.34","464.92","46.49","1019.49","101.95","26.63","202.78","20.28","159.16","15.92","23.39","2.293","","6.405","","","7984.35","59.17","7984.35","59.17","9.36","2150.59","8.64","778.89","7.73","8.64","38","","78","","","47","","140","","","26","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,4.5,2,true,true,100,1,"14_1_0.35_0.45.yml","59740.59","5974.06","42059.09","4205.91","1768.15","87401.27","8740.13","52989.15","5298.91","3441.21","27660.68","2766.07","10930.06","1093.01","1673.06","2796.81","20.75","","","","12481.40","1248.14","","","","0.554","","","","","3.16","","4.848","","","99","","99","","","125089.64","205.94","","","","0","","0","","","333","","125","","","1","","1","","","180","","53","","","153","","72","","","54.05","","42.4","","","179.40","17.94","336.47","33.65","8.5","485.56","48.56","999.80","99.98","27.1","180.79","18.08","151.81","15.18","20.66","2.686","","6.586","","","8405.08","59.17","8405.08","59.17","8.35","2263.91","8.64","748.26","7.73","8.64","40","","78","","","51","","140","","","27","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,3.9,100,true,true,100,1,"14_1_0.35_0.45.yml","58701.50","5870.15","44980.52","4498.05","1372.1","104597.84","10459.78","57209.30","5720.93","4738.85","45896.34","4589.63","12228.78","1222.88","3366.76","2729.62","29.93","","","","12481.40","1248.14","","","","0.56","","","","","2.279","","4.678","","","102","","97","","","122949.80","205.94","","","","0","","0","","","426","","125","","","1","","1","","","231","","53","","","195","","72","","","54.23","","42.4","","","137.80","13.78","359.84","35.98","4.56","452.80","45.28","1079.42","107.94","26.62","235.37","23.54","169.84","16.98","27.37","1.924","","6.355","","","8203.16","59.17","8203.16","59.17","9.36","2209.52","11.46","865.30","7.73","11.46","34","","78","","","42","","140","","","25","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,4.2,2,true,true,100,1,"14_1_0.35_0.45.yml","59284.61","5928.46","41763.74","4176.37","1752.09","86801.50","8680.15","52615.94","5261.59","3418.56","27516.90","2751.69","10852.20","1085.22","1666.47","2775.81","20.75","","","","12481.40","1248.14","","","","0.553","","","","","3.154","","4.848","","","98","","98","","","124150.60","205.94","","","","0","","0","","","335","","125","","","1","","1","","","181","","53","","","154","","72","","","54.03","","42.4","","","176.97","17.7","334.11","33.41","8.34","479.57","47.96","992.75","99.28","26.71","178.68","17.87","150.73","15.07","20.32","2.684","","6.587","","","8341.99","59.17","8341.99","59.17","8.35","2246.91","8.64","742.65","7.73","8.64","40","","78","","","51","","140","","","26","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,4.5,1,true,true,100,1,"14_1_0.35_0.45.yml","56835.08","5683.51","42143.36","4214.34","1469.17","74146.15","7414.61","53080.97","5308.1","2106.52","17311.07","1731.11","10937.61","1093.76","637.35","2195.04","20.78","","","","12481.40","1248.14","","","","0.554","","","","","4.283","","4.853","","","94","","94","","","119106.11","205.94","","","","0","","0","","","250","","125","","","1","","1","","","134","","53","","","116","","72","","","53.6","","42.4","","","227.34","22.73","337.15","33.71","11.75","553.33","55.33","1001.53","100.15","26.01","149.23","14.92","151.91","15.19","14.49","3.708","","6.593","","","8365.19","59.17","8365.19","59.17","8.35","930.44","7.73","754.07","7.73","5.11","49","","78","","","65","","140","","","30","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,4.9,1,true,true,100,1,"14_1_0.35_0.45.yml","57353.85","5735.38","42383.88","4238.39","1497","74529.67","7452.97","53359.22","5335.92","2117.05","17175.82","1717.58","10975.34","1097.53","620.05","2005.72","21.39","","","","12481.40","1248.14","","","","0.555","","","","","4.339","","4.862","","","95","","95","","","120174.44","205.94","","","","0","","0","","","250","","125","","","1","","1","","","134","","53","","","116","","72","","","53.6","","42.4","","","229.42","22.94","339.07","33.91","11.98","556.19","55.62","1006.78","100.68","26.14","148.07","14.81","152.44","15.24","14.09","3.756","","6.605","","","8440.24","59.17","8440.24","59.17","8.35","938.79","7.73","748.53","7.73","5.11","49","","78","","","65","","140","","","30","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,3.9,2,true,true,100,1,"14_1_0.35_0.45.yml","58703.93","5870.39","41163.62","4116.36","1754.03","85496.32","8549.63","51836.41","5183.64","3365.99","26792.39","2679.24","10672.79","1067.28","1611.96","2749.08","21.07","","","","12481.40","1248.14","","","","0.551","","","","","3.191","","4.857","","","97","","97","","","122954.72","205.94","","","","0","","0","","","335","","125","","","1","","1","","","181","","53","","","154","","72","","","54.03","","42.4","","","175.24","17.52","329.31","32.93","8.35","472.36","47.24","978.05","97.8","26.3","173.98","17.4","148.23","14.82","19.66","2.715","","6.598","","","8261.63","59.17","8261.63","59.17","8.35","2225.27","8.64","735.49","7.73","8.64","40","","78","","","51","","140","","","26","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.3,4.9,2,true,true,100,1,"14_1_0.35_0.45.yml","59561.63","5956.16","41702.20","4170.22","1785.94","86671.51","8667.15","52536.49","5253.65","3413.5","27109.87","2710.99","10834.29","1083.43","1627.56","2599.06","20.75","","","","12481.40","1248.14","","","","0.554","","","","","3.197","","4.849","","","99","","99","","","124721.16","205.94","","","","0","","0","","","332","","125","","","1","","1","","","180","","53","","","152","","72","","","54.22","","42.4","","","179.40","17.94","333.62","33.36","8.63","481.51","48.15","991.25","99.13","26.88","178.35","17.84","150.48","15.05","20.34","2.7","","6.587","","","8348.71","59.17","8348.71","59.17","8.35","2067.72","8.64","746.06","7.73","8.64","41","","78","","","51","","140","","","28","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.7,2.1,3,true,true,100,1,"14_1_0.35_0.45.yml","60792.35","6079.23","43976.49","4397.65","1681.59","95776.87","9577.69","55719.35","5571.94","4005.75","34984.52","3498.45","11742.86","1174.29","2324.17","2160.40","19.34","","","","12481.40","1248.14","","","","0.56","","","","","2.738","","4.745","","","101","","101","","","127255.71","205.94","","","","0","","0","","","372","","125","","","1","","1","","","178","","53","","","194","","72","","","47.85","","42.4","","","163.42","16.34","351.81","35.18","6.81","538.07","53.81","1051.31","105.13","32.05","180.33","18.03","163.10","16.31","19.05","2.984","","6.446","","","8364.33","59.17","8364.33","59.17","9.36","1277.55","7.73","781.48","7.73","5.11","37","","78","","","52","","140","","","22","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.7,2.4,1,true,true,100,1,"14_1_0.35_0.45.yml","58563.53","5856.35","41190.19","4119.02","1737.33","74972.28","7497.23","51759.84","5175.98","2321.24","16408.75","1640.88","10569.65","1056.96","583.91","1514.33","21.38","","","","12481.40","1248.14","","","","0.558","","","","","4.569","","4.897","","","97","","97","","","122665.60","205.94","","","","0","","0","","","250","","125","","","1","","1","","","125","","53","","","125","","72","","","50","","42.4","","","234.25","23.43","329.52","32.95","13.9","599.78","59.98","976.60","97.66","32.24","131.27","13.13","146.80","14.68","11.02","4.569","","6.653","","","8259.29","59.17","8259.29","59.17","8.35","748.55","7.73","748.55","7.73","5.11","48","","78","","","68","","140","","","28","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.7,2.6,100,true,true,100,1,"14_1_0.35_0.45.yml","68495.88","6849.59","50611.53","5061.15","1788.44","116961.59","11696.16","64258.74","6425.87","5270.28","48465.71","4846.57","13647.21","1364.72","3481.85","3227.14","30.1","","","","12481.40","1248.14","","","","0.579","","","","","2.413","","4.709","","","119","","113","","","143120.46","205.94","","","","0","","0","","","419","","125","","","1","","1","","","207","","53","","","212","","72","","","49.4","","42.4","","","163.47","16.35","404.89","40.49","6.08","565.03","56.5","1212.43","121.24","34.22","228.61","22.86","189.54","18.95","24.87","2.472","","6.397","","","9260.18","59.17","9260.18","59.17","9.36","1697.58","10.23","978.90","7.73","10.23","34","","78","","","46","","140","","","23","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.7,2.1,100,true,true,100,1,"14_1_0.35_0.45.yml","67807.85","6780.78","49017.05","4901.7","1879.08","113347.95","11334.8","62108.54","6210.85","5123.94","45540.11","4554.01","13091.49","1309.15","3244.86","2644.33","27.07","","","","12481.40","1248.14","","","","0.577","","","","","2.489","","4.744","","","118","","112","","","141703.45","205.94","","","","0","","0","","","436","","125","","","1","","1","","","210","","53","","","226","","72","","","48.17","","42.4","","","155.52","15.55","392.14","39.21","6.04","539.75","53.98","1171.86","117.19","32.64","201.50","20.15","181.83","18.18","21.07","2.679","","6.445","","","9080.32","59.17","9080.32","59.17","9.36","1386.90","10.23","940.12","7.73","10.23","33","","78","","","46","","140","","","21","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.7,3,2,true,true,100,1,"14_1_0.35_0.45.yml","58803.47","5880.35","41884.36","4188.44","1691.91","87919.98","8792","53018.76","5301.88","3490.12","29116.52","2911.65","11134.40","1113.44","1798.21","2240.69","18.72","","","","12481.40","1248.14","","","","0.553","","","","","3.02","","4.762","","","98","","98","","","123159.71","205.94","","","","0","","0","","","324","","125","","","1","","1","","","166","","53","","","158","","72","","","51.23","","42.4","","","181.49","18.15","335.07","33.51","8.5","529.64","52.96","1000.35","100.04","30.89","184.28","18.43","154.64","15.46","20.91","2.874","","6.469","","","8001.93","59.17","8001.93","59.17","8.35","1466.92","8.64","736.72","7.73","8.64","42","","78","","","55","","140","","","27","","32","","","0","","0","",""
