"Symbol","Interval","Smooth Data?","Main Length Period","Secondary Length Period","Deviation Coefficient","BB Source","BB Length","BB StdDev","BB Signal Smoothing","BB Std. threshold","From Day","From Month","From Year","To Day","To Month","To Year","Use Heikin Ashi Candles in Algo Calculations","length","pcntChange","Rating for entry","Rating for exit","TP % for Short entries","SL % for Short entries","entry_numbers","longEntry","shortEntry","risk","leverage","_source","combinedValue_net_profit","combinedPct_net_profit","longValue_net_profit","longPct_net_profit","shortPct_net_profit","combinedValue_gross_profit","combinedPct_gross_profit","longValue_gross_profit","longPct_gross_profit","shortPct_gross_profit","combinedValue_gross_loss","combinedPct_gross_loss","longValue_gross_loss","longPct_gross_loss","shortPct_gross_loss","combinedValue_max_drawdown","combinedPct_max_drawdown","longValue_max_drawdown","longPct_max_drawdown","shortPct_max_drawdown","combinedValue_buy_and_hold_return","combinedPct_buy_and_hold_return","longValue_buy_and_hold_return","longPct_buy_and_hold_return","shortPct_buy_and_hold_return","combinedValue_sharpe_ratio","combinedPct_sharpe_ratio","longValue_sharpe_ratio","longPct_sharpe_ratio","shortPct_sharpe_ratio","combinedValue_profit_factor","combinedPct_profit_factor","longValue_profit_factor","longPct_profit_factor","shortPct_profit_factor","combinedValue_max_contracts_held","combinedPct_max_contracts_held","longValue_max_contracts_held","longPct_max_contracts_held","shortPct_max_contracts_held","combinedValue_open_pl","combinedPct_open_pl","longValue_open_pl","longPct_open_pl","shortPct_open_pl","combinedValue_commission_paid","combinedPct_commission_paid","longValue_commission_paid","longPct_commission_paid","shortPct_commission_paid","combinedValue_total_closed_trades","combinedPct_total_closed_trades","longValue_total_closed_trades","longPct_total_closed_trades","shortPct_total_closed_trades","combinedValue_total_open_trades","combinedPct_total_open_trades","longValue_total_open_trades","longPct_total_open_trades","shortPct_total_open_trades","combinedValue_number_winning_trades","combinedPct_number_winning_trades","longValue_number_winning_trades","longPct_number_winning_trades","shortPct_number_winning_trades","combinedValue_number_losing_trades","combinedPct_number_losing_trades","longValue_number_losing_trades","longPct_number_losing_trades","shortPct_number_losing_trades","combinedValue_percent_profitable","combinedPct_percent_profitable","longValue_percent_profitable","longPct_percent_profitable","shortPct_percent_profitable","combinedValue_avg_trade","combinedPct_avg_trade","longValue_avg_trade","longPct_avg_trade","shortPct_avg_trade","combinedValue_avg_winning_trade","combinedPct_avg_winning_trade","longValue_avg_winning_trade","longPct_avg_winning_trade","shortPct_avg_winning_trade","combinedValue_avg_losing_trade","combinedPct_avg_losing_trade","longValue_avg_losing_trade","longPct_avg_losing_trade","shortPct_avg_losing_trade","combinedValue_ratio_avg_win_avg_loss","combinedPct_ratio_avg_win_avg_loss","longValue_ratio_avg_win_avg_loss","longPct_ratio_avg_win_avg_loss","shortPct_ratio_avg_win_avg_loss","combinedValue_largest_winning_trade","combinedPct_largest_winning_trade","longValue_largest_winning_trade","longPct_largest_winning_trade","shortPct_largest_winning_trade","combinedValue_largest_losing_trade","combinedPct_largest_losing_trade","longValue_largest_losing_trade","longPct_largest_losing_trade","shortPct_largest_losing_trade","combinedValue_avg_num_bars_in_trades","combinedPct_avg_num_bars_in_trades","longValue_avg_num_bars_in_trades","longPct_avg_num_bars_in_trades","shortPct_avg_num_bars_in_trades","combinedValue_avg_num_bars_in_winning_trades","combinedPct_avg_num_bars_in_winning_trades","longValue_avg_num_bars_in_winning_trades","longPct_avg_num_bars_in_winning_trades","shortPct_avg_num_bars_in_winning_trades","combinedValue_avg_num_bars_in_losing_trades","combinedPct_avg_num_bars_in_losing_trades","longValue_avg_num_bars_in_losing_trades","longPct_avg_num_bars_in_losing_trades","shortPct_avg_num_bars_in_losing_trades","combinedValue_margin_calls","combinedPct_margin_calls","longValue_margin_calls","longPct_margin_calls","shortPct_margin_calls"
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,2.9,100,true,true,100,1,"7_1_0.35_0.45.yml","55703.93","5570.39","41896.21","4189.62","1380.77","98133.55","9813.36","53646.87","5364.69","4448.67","42429.62","4242.96","11750.65","1175.07","3067.9","2741.85","36.23","","","","12575.51","1257.55","","","","0.556","","","","","2.313","","4.565","","","102","","93","","","117987.39","208.08","","","","0","","0","","","391","","128","","","1","","1","","","183","","53","","","208","","75","","","46.8","","41.41","","","142.47","14.25","327.31","32.73","5.25","536.25","53.62","1012.21","101.22","34.22","203.99","20.4","156.68","15.67","23.07","2.629","","6.461","","","7628.63","61.66","7628.63","61.66","9.36","1853.37","10.23","766.63","10.13","10.23","37","","77","","","52","","140","","","24","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.6,2.3,1,true,true,100,1,"7_1_0.35_0.45.yml","16434.20","1643.42","16434.20","1643.42","0","24800.84","2480.08","24800.84","2480.08","0","8366.64","836.66","8366.64","836.66","0","1400.26","30.24","","","","12677.85","1267.79","","","","0.837","","","","","2.964","","2.964","","","28","","28","","","0","0","","","","0","","0","","","175","","175","","","0","","0","","","81","","81","","","94","","94","","","46.29","","46.29","","","93.91","9.39","93.91","9.39","N/A","306.18","30.62","306.18","30.62","N/A","89.01","8.9","89.01","8.9","N/A","3.44","","3.44","","","3000.02","30.3","3000.02","30.3","N/A","792.41","10.13","792.41","10.13","N/A","54","","54","","","83","","83","","","28","","28","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.6,2.6,1,true,true,100,1,"7_1_0.35_0.45.yml","68325.31","6832.53","45543.96","4554.4","2278.13","88646.36","8864.64","58110.42","5811.04","3053.59","20321.06","2032.11","12566.45","1256.65","775.46","2424.68","24.4","","","","12575.51","1257.55","","","","0.564","","","","","4.362","","4.624","","","113","","113","","","144249.49","208.08","","","","0","","0","","","256","","128","","","1","","1","","","116","","53","","","139","","75","","","45.31","","41.41","","","266.90","26.69","355.81","35.58","17.8","764.19","76.42","1096.42","109.64","48.47","146.19","14.62","167.55","16.76","12.12","5.227","","6.544","","","8969.41","61.66","8969.41","61.66","8.35","859.13","10.13","859.13","10.13","5.11","49","","77","","","74","","140","","","28","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,2.7,3,true,true,100,1,"7_1_0.35_0.45.yml","66487.70","6648.77","46033.05","4603.31","2045.47","103556.66","10355.67","58765.99","5876.6","4479.07","37068.95","3706.9","12732.93","1273.29","2433.6","2881.59","28.96","","","","12575.51","1257.55","","","","0.567","","","","","2.794","","4.615","","","114","","110","","","140425.84","208.08","","","","0","","0","","","352","","128","","","1","","1","","","163","","53","","","189","","75","","","46.31","","41.41","","","188.89","18.89","359.63","35.96","9.13","635.32","63.53","1108.79","110.88","40.72","196.13","19.61","169.77","16.98","21.35","3.239","","6.531","","","8678.47","61.66","8678.47","61.66","9.36","2090.82","10.13","790.76","10.13","7.58","40","","77","","","57","","140","","","25","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,2.9,3,true,true,100,1,"7_1_0.35_0.45.yml","62630.34","6263.03","44271.67","4427.17","1835.87","99868.77","9986.88","56644.56","5664.46","4322.42","37238.43","3723.84","12372.90","1237.29","2486.55","2716.88","28.96","","","","12575.51","1257.55","","","","0.562","","","","","2.682","","4.578","","","107","","104","","","132399.62","208.08","","","","0","","0","","","350","","128","","","1","","1","","","164","","53","","","186","","75","","","46.86","","41.41","","","178.94","17.89","345.87","34.59","8.27","608.96","60.9","1068.77","106.88","38.94","200.21","20.02","164.97","16.5","22.4","3.042","","6.478","","","8289.53","61.66","8289.53","61.66","9.36","1971.32","10.13","770.87","10.13","7.58","40","","77","","","57","","140","","","26","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.6,2.6,100,true,true,100,1,"7_1_0.35_0.45.yml","65206.47","6520.65","50460.94","5046.09","1474.55","114083.63","11408.36","64688.07","6468.81","4939.56","48877.16","4887.72","14227.12","1422.71","3465","3300.84","36.23","","","","12575.51","1257.55","","","","0.576","","","","","2.334","","4.547","","","117","","108","","","137759.86","208.08","","","","0","","0","","","381","","128","","","1","","1","","","169","","53","","","211","","75","","","44.36","","41.41","","","171.15","17.11","394.23","39.42","5.83","675.05","67.51","1220.53","122.05","42.58","231.65","23.16","189.69","18.97","25.48","2.914","","6.434","","","9327.04","61.66","9327.04","61.66","9.36","2254.53","10.23","943.24","10.13","10.23","39","","77","","","56","","140","","","25","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,3.1,2,true,true,100,1,"7_1_0.35_0.45.yml","75620.64","7562.06","50917.42","5091.74","2470.32","111924.17","11192.42","64808.72","6480.87","4711.54","36303.54","3630.35","13891.30","1389.13","2241.22","3321.16","25.97","","","","12575.51","1257.55","","","","0.573","","","","","3.083","","4.665","","","125","","125","","","159429.25","208.08","","","","0","","0","","","321","","128","","","1","","1","","","155","","53","","","166","","75","","","48.29","","41.41","","","235.58","23.56","397.79","39.78","12.8","722.09","72.21","1222.81","122.28","46.19","218.70","21.87","185.22","18.52","24.63","3.302","","6.602","","","9811.48","61.66","9811.48","61.66","8.35","2409.77","10.13","911.39","10.13","7.58","43","","77","","","60","","140","","","28","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,3.3,100,true,true,100,1,"7_1_0.35_0.45.yml","48728.64","4872.86","37698.46","3769.85","1103.02","88386.86","8838.69","48404.81","4840.48","3998.2","39658.22","3965.82","10706.35","1070.64","2895.19","2533.03","37.08","","","","12575.51","1257.55","","","","0.543","","","","","2.229","","4.521","","","89","","81","","","103473.45","208.08","","","","0","","0","","","386","","128","","","1","","1","","","183","","53","","","203","","75","","","47.41","","41.41","","","126.24","12.62","294.52","29.45","4.28","482.99","48.3","913.30","91.33","30.76","195.36","19.54","142.75","14.28","22.62","2.472","","6.398","","","6821.00","61.66","6821.00","61.66","9.36","1625.38","11.46","713.78","10.13","11.46","38","","77","","","52","","140","","","25","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.6,3.2,2,true,true,100,1,"7_1_0.35_0.45.yml","59005.93","5900.59","42848.59","4284.86","1615.73","92165.30","9216.53","55023.79","5502.38","3714.15","33159.38","3315.94","12175.20","1217.52","2098.42","2600.99","25.97","","","","12575.51","1257.55","","","","0.557","","","","","2.779","","4.519","","","98","","98","","","124858.10","208.08","","","","0","","0","","","317","","128","","","1","","1","","","143","","53","","","173","","75","","","45.11","","41.41","","","186.14","18.61","334.75","33.48","8.55","644.51","64.45","1038.18","103.82","41.27","191.67","19.17","162.34","16.23","21.41","3.363","","6.395","","","7683.92","61.66","7683.92","61.66","8.35","1887.22","10.13","788.56","10.13","7.58","44","","77","","","64","","140","","","28","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,3.1,1,true,true,100,1,"7_1_0.35_0.45.yml","66837.12","6683.71","44213.98","4421.4","2262.31","85995.98","8599.6","56245.12","5624.51","2975.09","19158.86","1915.89","12031.14","1203.11","712.77","2277.15","24.61","","","","12575.51","1257.55","","","","0.563","","","","","4.489","","4.675","","","111","","111","","","141152.97","208.08","","","","0","","0","","","256","","128","","","1","","1","","","122","","53","","","134","","75","","","47.66","","41.41","","","261.08","26.11","345.42","34.54","17.67","704.89","70.49","1061.23","106.12","43.12","142.98","14.3","160.42","16.04","12.08","4.93","","6.616","","","8776.86","61.66","8776.86","61.66","8.35","840.69","10.13","840.69","10.13","5.11","49","","77","","","71","","140","","","29","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.6,2.6,3,true,true,100,1,"7_1_0.35_0.45.yml","63616.60","6361.66","48248.38","4824.84","1536.82","104927.81","10492.78","61829.28","6182.93","4309.85","41311.21","4131.12","13580.90","1358.09","2773.03","2896.21","28.96","","","","12575.51","1257.55","","","","0.571","","","","","2.54","","4.553","","","114","","105","","","134451.77","208.08","","","","0","","0","","","344","","128","","","1","","1","","","151","","53","","","192","","75","","","43.9","","41.41","","","184.93","18.49","376.94","37.69","7.11","694.89","69.49","1166.59","116.66","43.98","215.16","21.52","181.08","18.11","23.7","3.23","","6.442","","","8722.54","61.66","8722.54","61.66","9.36","2200.39","10.13","865.71","10.13","7.58","41","","77","","","62","","140","","","26","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.6,3,100,true,true,100,1,"7_1_0.35_0.45.yml","51456.41","5145.64","41393.04","4139.3","1006.34","93946.47","9394.65","53259.85","5325.99","4068.66","42490.06","4249.01","11866.81","1186.68","3062.33","2713.76","36.82","","","","12575.51","1257.55","","","","0.553","","","","","2.211","","4.488","","","93","","86","","","109149.28","208.08","","","","0","","0","","","373","","128","","","1","","1","","","167","","53","","","205","","75","","","44.77","","41.41","","","137.95","13.8","323.38","32.34","4.11","562.55","56.26","1004.90","100.49","35.69","207.27","20.73","158.22","15.82","23.56","2.714","","6.351","","","7720.88","61.66","7720.88","61.66","9.36","1786.30","11.46","805.82","10.13","11.46","40","","77","","","57","","140","","","26","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,3.6,1,true,true,100,1,"7_1_0.35_0.45.yml","63722.11","6372.21","42275.01","4227.5","2144.71","82233.44","8223.34","53793.00","5379.3","2844.04","18511.33","1851.13","11517.99","1151.8","699.33","2172.59","26.24","","","","12575.51","1257.55","","","","0.558","","","","","4.442","","4.67","","","106","","106","","","134671.37","208.08","","","","0","","0","","","256","","128","","","1","","1","","","122","","53","","","134","","75","","","47.66","","41.41","","","248.91","24.89","330.27","33.03","16.76","674.04","67.4","1014.96","101.5","41.22","138.14","13.81","153.57","15.36","11.85","4.879","","6.609","","","8373.84","61.66","8373.84","61.66","8.35","802.08","10.13","802.08","10.13","5.11","49","","77","","","71","","140","","","29","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.6,2.6,2,true,true,100,1,"7_1_0.35_0.45.yml","68014.32","6801.43","48076.47","4807.65","1993.78","102870.03","10287","61572.74","6157.27","4129.73","34855.71","3485.57","13496.27","1349.63","2135.94","2991.46","24.1","","","","12575.51","1257.55","","","","0.571","","","","","2.951","","4.562","","","113","","113","","","143602.40","208.08","","","","0","","0","","","318","","128","","","1","","1","","","141","","53","","","176","","75","","","44.34","","41.41","","","213.88","21.39","375.60","37.56","10.49","729.57","72.96","1161.75","116.17","46.93","198.04","19.8","179.95","18","21.15","3.684","","6.456","","","8837.47","61.66","8837.47","61.66","8.35","2170.54","10.13","831.34","10.13","7.58","44","","77","","","65","","140","","","27","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.6,3.2,1,true,true,100,1,"7_1_0.35_0.45.yml","65827.89","6582.79","43969.83","4396.98","2185.81","85793.48","8579.35","56136.83","5613.68","2965.66","19965.59","1996.56","12167.01","1216.7","779.86","2337.33","24.4","","","","12575.51","1257.55","","","","0.56","","","","","4.297","","4.614","","","109","","109","","","139052.90","208.08","","","","0","","0","","","256","","128","","","1","","1","","","117","","53","","","138","","75","","","45.7","","41.41","","","257.14","25.71","343.51","34.35","17.08","733.28","73.33","1059.19","105.92","46.34","144.68","14.47","162.23","16.22","12.38","5.068","","6.529","","","8646.29","61.66","8646.29","61.66","8.35","828.18","10.13","828.18","10.13","5.11","49","","77","","","74","","140","","","29","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,3.3,3,true,true,100,1,"7_1_0.35_0.45.yml","51525.43","5152.54","37167.40","3716.74","1435.8","84146.68","8414.67","47643.89","4764.39","3650.28","32621.25","3262.13","10476.49","1047.65","2214.48","2242.73","37.08","","","","12575.51","1257.55","","","","0.543","","","","","2.58","","4.548","","","88","","86","","","109292.92","208.08","","","","0","","0","","","349","","128","","","1","","1","","","165","","53","","","184","","75","","","47.28","","41.41","","","147.64","14.76","290.37","29.04","6.5","509.98","51","898.94","89.89","32.59","177.29","17.73","139.69","13.97","20.32","2.877","","6.435","","","6842.82","61.66","6842.82","61.66","9.36","1627.28","11.46","670.44","10.13","11.46","41","","77","","","57","","140","","","27","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.6,3,3,true,true,100,1,"7_1_0.35_0.45.yml","49865.42","4986.54","39148.51","3914.85","1071.69","85604.16","8560.42","50353.36","5035.34","3525.08","35738.74","3573.87","11204.85","1120.49","2453.39","2279.87","36.82","","","","12575.51","1257.55","","","","0.546","","","","","2.395","","4.494","","","90","","83","","","105838.89","208.08","","","","0","","0","","","340","","128","","","1","","1","","","151","","53","","","188","","75","","","44.41","","41.41","","","146.66","14.67","305.85","30.58","5.06","566.91","56.69","950.06","95.01","35.97","190.10","19.01","149.40","14.94","21.71","2.982","","6.359","","","7040.45","61.66","7040.45","61.66","9.36","1732.12","11.46","734.80","10.13","11.46","42","","77","","","62","","140","","","27","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,3.6,2,true,true,100,1,"7_1_0.35_0.45.yml","67767.77","6776.78","46261.77","4626.18","2150.6","101677.85","10167.79","58922.78","5892.28","4275.51","33910.08","3391.01","12661.01","1266.1","2124.91","2980.77","28.41","","","","12575.51","1257.55","","","","0.563","","","","","2.998","","4.654","","","112","","112","","","143089.40","208.08","","","","0","","0","","","321","","128","","","1","","1","","","155","","53","","","166","","75","","","48.29","","41.41","","","211.11","21.11","361.42","36.14","11.14","655.99","65.6","1111.75","111.18","41.92","204.28","20.43","168.81","16.88","23.35","3.211","","6.586","","","8857.90","61.66","8857.90","61.66","8.35","2162.79","10.13","817.98","10.13","7.58","43","","77","","","60","","140","","","28","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,4,1,true,true,100,1,"7_1_0.35_0.45.yml","16434.20","1643.42","16434.20","1643.42","0","24800.84","2480.08","24800.84","2480.08","0","8366.64","836.66","8366.64","836.66","0","1400.26","30.24","","","","12677.85","1267.79","","","","0.837","","","","","2.964","","2.964","","","28","","28","","","0","0","","","","0","","0","","","175","","175","","","0","","0","","","81","","81","","","94","","94","","","46.29","","46.29","","","93.91","9.39","93.91","9.39","N/A","306.18","30.62","306.18","30.62","N/A","89.01","8.9","89.01","8.9","N/A","3.44","","3.44","","","3000.02","30.3","3000.02","30.3","N/A","792.41","10.13","792.41","10.13","N/A","54","","54","","","83","","83","","","28","","28","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,4,2,true,true,100,1,"7_1_0.35_0.45.yml","16434.20","1643.42","16434.20","1643.42","0","24800.84","2480.08","24800.84","2480.08","0","8366.64","836.66","8366.64","836.66","0","1400.26","30.24","","","","12677.85","1267.79","","","","0.837","","","","","2.964","","2.964","","","28","","28","","","0","0","","","","0","","0","","","175","","175","","","0","","0","","","81","","81","","","94","","94","","","46.29","","46.29","","","93.91","9.39","93.91","9.39","N/A","306.18","30.62","306.18","30.62","N/A","89.01","8.9","89.01","8.9","N/A","3.44","","3.44","","","3000.02","30.3","3000.02","30.3","N/A","792.41","10.13","792.41","10.13","N/A","54","","54","","","83","","83","","","28","","28","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,4.2,100,true,true,100,1,"7_1_0.35_0.45.yml","16434.20","1643.42","16434.20","1643.42","0","24800.84","2480.08","24800.84","2480.08","0","8366.64","836.66","8366.64","836.66","0","1400.26","30.24","","","","12677.85","1267.79","","","","0.837","","","","","2.964","","2.964","","","28","","28","","","0","0","","","","0","","0","","","175","","175","","","0","","0","","","81","","81","","","94","","94","","","46.29","","46.29","","","93.91","9.39","93.91","9.39","N/A","306.18","30.62","306.18","30.62","N/A","89.01","8.9","89.01","8.9","N/A","3.44","","3.44","","","3000.02","30.3","3000.02","30.3","N/A","792.41","10.13","792.41","10.13","N/A","54","","54","","","83","","83","","","28","","28","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,4.2,3,true,true,100,1,"7_1_0.35_0.45.yml","16434.20","1643.42","16434.20","1643.42","0","24800.84","2480.08","24800.84","2480.08","0","8366.64","836.66","8366.64","836.66","0","1400.26","30.24","","","","12677.85","1267.79","","","","0.837","","","","","2.964","","2.964","","","28","","28","","","0","0","","","","0","","0","","","175","","175","","","0","","0","","","81","","81","","","94","","94","","","46.29","","46.29","","","93.91","9.39","93.91","9.39","N/A","306.18","30.62","306.18","30.62","N/A","89.01","8.9","89.01","8.9","N/A","3.44","","3.44","","","3000.02","30.3","3000.02","30.3","N/A","792.41","10.13","792.41","10.13","N/A","54","","54","","","83","","83","","","28","","28","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,4.7,1,true,true,100,1,"7_1_0.35_0.45.yml","67613.06","6761.31","44823.52","4482.35","2278.95","87219.50","8721.95","57008.28","5700.83","3021.12","19606.44","1960.64","12184.76","1218.48","742.17","2303.20","26.24","","","","12575.51","1257.55","","","","0.564","","","","","4.449","","4.679","","","112","","112","","","142767.44","208.08","","","","0","","0","","","256","","128","","","1","","1","","","123","","53","","","133","","75","","","48.05","","41.41","","","264.11","26.41","350.18","35.02","17.8","709.10","70.91","1075.63","107.56","43.16","147.42","14.74","162.46","16.25","12.8","4.81","","6.621","","","8877.25","61.66","8877.25","61.66","8.35","850.30","10.13","850.30","10.13","5.11","50","","77","","","71","","140","","","30","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,4.3,100,true,true,100,1,"7_1_0.35_0.45.yml","48549.50","4854.95","39182.19","3918.22","936.73","91440.77","9144.08","50267.44","5026.74","4117.33","42891.26","4289.13","11085.25","1108.53","3180.6","3053.95","36.07","","","","12725.16","1272.52","","","","0.54","","","","","2.132","","4.535","","","90","","81","","","104783.32","211.47","","","","0","","0","","","377","","128","","","1","","1","","","183","","53","","","194","","75","","","48.54","","41.41","","","128.78","12.88","306.11","30.61","3.76","499.68","49.97","948.44","94.84","31.67","221.09","22.11","147.80","14.78","26.73","2.26","","6.417","","","7081.50","61.66","7081.50","61.66","9.36","2344.46","11.46","725.83","10.13","11.46","40","","77","","","52","","140","","","28","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,4.7,2,true,true,100,1,"7_1_0.35_0.45.yml","70586.78","7058.68","48896.61","4889.66","2169.02","107506.40","10750.64","62222.60","6222.26","4528.38","36919.62","3691.96","13325.99","1332.6","2359.36","3516.08","28.41","","","","12575.51","1257.55","","","","0.569","","","","","2.912","","4.669","","","117","","117","","","148955.00","208.08","","","","0","","0","","","319","","128","","","1","","1","","","156","","53","","","163","","75","","","48.9","","41.41","","","221.28","22.13","382.00","38.2","11.36","689.14","68.91","1174.01","117.4","43.96","226.50","22.65","177.68","17.77","26.81","3.043","","6.607","","","9372.33","61.66","9372.33","61.66","8.35","2897.11","10.13","851.46","10.13","7.58","44","","77","","","60","","140","","","30","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,4.9,2,true,true,100,1,"7_1_0.35_0.45.yml","70529.55","7052.96","48616.36","4861.64","2191.32","106840.00","10684","61831.59","6183.16","4500.84","36310.45","3631.04","13215.23","1321.52","2309.52","3513.26","28.41","","","","12575.51","1257.55","","","","0.568","","","","","2.942","","4.679","","","117","","117","","","148835.96","208.08","","","","0","","0","","","318","","128","","","1","","1","","","156","","53","","","162","","75","","","49.06","","41.41","","","221.79","22.18","379.82","37.98","11.53","684.87","68.49","1166.63","116.66","43.7","224.14","22.41","176.20","17.62","26.55","3.056","","6.621","","","9364.84","61.66","9364.84","61.66","8.35","2894.79","10.13","850.77","10.13","7.58","45","","77","","","60","","140","","","30","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,4.3,3,true,true,100,1,"7_1_0.35_0.45.yml","53127.96","5312.8","39346.28","3934.63","1378.17","89013.23","8901.32","50387.29","5038.73","3862.59","35885.28","3588.53","11041.00","1104.1","2484.43","2745.06","36.07","","","","12575.51","1257.55","","","","0.549","","","","","2.48","","4.564","","","91","","88","","","112627.40","208.08","","","","0","","0","","","345","","128","","","1","","1","","","166","","53","","","179","","75","","","48.12","","41.41","","","153.99","15.4","307.39","30.74","6.35","536.22","53.62","950.70","95.07","34.18","200.48","20.05","147.21","14.72","23.89","2.675","","6.458","","","7317.15","61.66","7317.15","61.66","9.36","2261.82","11.46","700.15","10.13","11.46","42","","77","","","57","","140","","","29","","33","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,7,1,0.35,0.45,3.2,4.9,1,true,true,100,1,"7_1_0.35_0.45.yml","68766.41","6876.64","45431.83","4543.18","2333.46","88380.65","8838.06","57760.15","5776.02","3062.05","19614.24","1961.42","12328.32","1232.83","728.59","2341.91","26.24","","","","12575.51","1257.55","","","","0.565","","","","","4.506","","4.685","","","114","","114","","","145167.29","208.08","","","","0","","0","","","256","","128","","","1","","1","","","123","","53","","","133","","75","","","48.05","","41.41","","","268.62","26.86","354.94","35.49","18.23","718.54","71.85","1089.81","108.98","43.74","147.48","14.75","164.38","16.44","12.56","4.872","","6.63","","","9026.48","61.66","9026.48","61.66","8.35","864.60","10.13","864.60","10.13","5.11","50","","77","","","71","","140","","","30","","33","","","0","","0","",""
