"symbol","interval","Smooth Data?","Main Length Period","Secondary Length Period","Deviation Coefficient","BB Source","BB Length","BB StdDev","BB Signal Smoothing","BB Std. threshold","From Day","From Month","From Year","To Day","To Month","To Year","Use Heikin Ashi Candles in Algo Calculations","length","pcntChange","Rating for entry","Rating for exit","TP % for Short entries","SL % for Short entries","entry_numbers","longEntry","shortEntry","risk","leverage","combinedValue_net_profit","combinedPct_net_profit","longValue_net_profit","longPct_net_profit","shortPct_net_profit","combinedValue_gross_profit","combinedPct_gross_profit","longValue_gross_profit","longPct_gross_profit","shortPct_gross_profit","combinedValue_gross_loss","combinedPct_gross_loss","longValue_gross_loss","longPct_gross_loss","shortPct_gross_loss","combinedValue_max_drawdown","combinedPct_max_drawdown","longValue_max_drawdown","longPct_max_drawdown","shortPct_max_drawdown","combinedValue_buy_and_hold_return","combinedPct_buy_and_hold_return","longValue_buy_and_hold_return","longPct_buy_and_hold_return","shortPct_buy_and_hold_return","combinedValue_sharpe_ratio","combinedPct_sharpe_ratio","longValue_sharpe_ratio","longPct_sharpe_ratio","shortPct_sharpe_ratio","combinedValue_profit_factor","combinedPct_profit_factor","longValue_profit_factor","longPct_profit_factor","shortPct_profit_factor","combinedValue_max_contracts_held","combinedPct_max_contracts_held","longValue_max_contracts_held","longPct_max_contracts_held","shortPct_max_contracts_held","combinedValue_open_pl","combinedPct_open_pl","longValue_open_pl","longPct_open_pl","shortPct_open_pl","combinedValue_commission_paid","combinedPct_commission_paid","longValue_commission_paid","longPct_commission_paid","shortPct_commission_paid","combinedValue_total_closed_trades","combinedPct_total_closed_trades","longValue_total_closed_trades","longPct_total_closed_trades","shortPct_total_closed_trades","combinedValue_total_open_trades","combinedPct_total_open_trades","longValue_total_open_trades","longPct_total_open_trades","shortPct_total_open_trades","combinedValue_number_winning_trades","combinedPct_number_winning_trades","longValue_number_winning_trades","longPct_number_winning_trades","shortPct_number_winning_trades","combinedValue_number_losing_trades","combinedPct_number_losing_trades","longValue_number_losing_trades","longPct_number_losing_trades","shortPct_number_losing_trades","combinedValue_percent_profitable","combinedPct_percent_profitable","longValue_percent_profitable","longPct_percent_profitable","shortPct_percent_profitable","combinedValue_avg_trade","combinedPct_avg_trade","longValue_avg_trade","longPct_avg_trade","shortPct_avg_trade","combinedValue_avg_winning_trade","combinedPct_avg_winning_trade","longValue_avg_winning_trade","longPct_avg_winning_trade","shortPct_avg_winning_trade","combinedValue_avg_losing_trade","combinedPct_avg_losing_trade","longValue_avg_losing_trade","longPct_avg_losing_trade","shortPct_avg_losing_trade","combinedValue_ratio_avg_win_avg_loss","combinedPct_ratio_avg_win_avg_loss","longValue_ratio_avg_win_avg_loss","longPct_ratio_avg_win_avg_loss","shortPct_ratio_avg_win_avg_loss","combinedValue_largest_winning_trade","combinedPct_largest_winning_trade","longValue_largest_winning_trade","longPct_largest_winning_trade","shortPct_largest_winning_trade","combinedValue_largest_losing_trade","combinedPct_largest_losing_trade","longValue_largest_losing_trade","longPct_largest_losing_trade","shortPct_largest_losing_trade","combinedValue_avg_num_bars_in_trades","combinedPct_avg_num_bars_in_trades","longValue_avg_num_bars_in_trades","longPct_avg_num_bars_in_trades","shortPct_avg_num_bars_in_trades","combinedValue_avg_num_bars_in_winning_trades","combinedPct_avg_num_bars_in_winning_trades","longValue_avg_num_bars_in_winning_trades","longPct_avg_num_bars_in_winning_trades","shortPct_avg_num_bars_in_winning_trades","combinedValue_avg_num_bars_in_losing_trades","combinedPct_avg_num_bars_in_losing_trades","longValue_avg_num_bars_in_losing_trades","longPct_avg_num_bars_in_losing_trades","shortPct_avg_num_bars_in_losing_trades","combinedValue_margin_calls","combinedPct_margin_calls","longValue_margin_calls","longPct_margin_calls","shortPct_margin_calls"
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","14","1","0.2","0.45","0","0","0","TRUE","FALSE","100","1","3755.78","375.58","3755.78","375.58","0","6369.99","637","6369.99","637","0","2614.21","261.42","2614.21","261.42","0","944.78","19.83","","","","1540.40","154.04","","","","1.203","","","","","2.437","","2.437","","","2","","2","","","0","0","","","","0","","0","","","40","","40","","","0","","0","","","21","","21","","","19","","19","","","52.5","","52.5","","","93.89","9.39","93.89","9.39","N/A","303.33","30.33","303.33","30.33","N/A","137.59","13.76","137.59","13.76","N/A","2.205","","2.205","","","1929.58","68.19","1929.58","68.19","N/A","709.28","15.61","709.28","15.61","N/A","80","","80","","","130","","130","","","25","","25","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","4","1","0.3","0.45","0","0","0","TRUE","FALSE","100","1","4633.84","463.38","4633.84","463.38","0","6223.32","622.33","6223.32","622.33","0","1589.49","158.95","1589.49","158.95","0","919.03","15.4","","","","1540.40","154.04","","","","1.012","","","","","3.915","","3.915","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","17","","17","","","16","","16","","","51.52","","51.52","","","140.42","14.04","140.42","14.04","N/A","366.08","36.61","366.08","36.61","N/A","99.34","9.93","99.34","9.93","N/A","3.685","","3.685","","","2181.70","68.19","2181.70","68.19","N/A","293.58","5.13","293.58","5.13","N/A","88","","88","","","142","","142","","","31","","31","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","11","2","0.25","0.4","0","0","0","TRUE","FALSE","100","1","3551.28","355.13","3551.28","355.13","0","6149.44","614.94","6149.44","614.94","0","2598.17","259.82","2598.17","259.82","0","912.60","19.83","","","","1488.71","148.87","","","","1.183","","","","","2.367","","2.367","","","2","","2","","","0","0","","","","0","","0","","","40","","40","","","0","","0","","","20","","20","","","20","","20","","","50","","50","","","88.78","8.88","88.78","8.88","N/A","307.47","30.75","307.47","30.75","N/A","129.91","12.99","129.91","12.99","N/A","2.367","","2.367","","","1863.86","68.19","1863.86","68.19","N/A","685.12","15.61","685.12","15.61","N/A","79","","79","","","134","","134","","","25","","25","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","14","1","0.25","0.45","0","0","0","TRUE","FALSE","100","1","3755.78","375.58","3755.78","375.58","0","6369.99","637","6369.99","637","0","2614.21","261.42","2614.21","261.42","0","944.78","19.83","","","","1540.40","154.04","","","","1.203","","","","","2.437","","2.437","","","2","","2","","","0","0","","","","0","","0","","","40","","40","","","0","","0","","","21","","21","","","19","","19","","","52.5","","52.5","","","93.89","9.39","93.89","9.39","N/A","303.33","30.33","303.33","30.33","N/A","137.59","13.76","137.59","13.76","N/A","2.205","","2.205","","","1929.58","68.19","1929.58","68.19","N/A","709.28","15.61","709.28","15.61","N/A","80","","80","","","130","","130","","","25","","25","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","12","2","0.3","0.5","0","0","0","TRUE","FALSE","100","1","4435.16","443.52","4435.16","443.52","0","6002.38","600.24","6002.38","600.24","0","1567.22","156.72","1567.22","156.72","0","880.53","15.4","","","","1488.71","148.87","","","","1.007","","","","","3.83","","3.83","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","17","","17","","","16","","16","","","51.52","","51.52","","","134.40","13.44","134.40","13.44","N/A","353.08","35.31","353.08","35.31","N/A","97.95","9.8","97.95","9.8","N/A","3.605","","3.605","","","2144.89","68.19","2144.89","68.19","N/A","281.28","5.13","281.28","5.13","N/A","88","","88","","","142","","142","","","30","","30","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","11","2","0.25","0.5","0","0","0","TRUE","FALSE","100","1","3551.28","355.13","3551.28","355.13","0","6149.44","614.94","6149.44","614.94","0","2598.17","259.82","2598.17","259.82","0","912.60","19.83","","","","1488.71","148.87","","","","1.183","","","","","2.367","","2.367","","","2","","2","","","0","0","","","","0","","0","","","40","","40","","","0","","0","","","20","","20","","","20","","20","","","50","","50","","","88.78","8.88","88.78","8.88","N/A","307.47","30.75","307.47","30.75","N/A","129.91","12.99","129.91","12.99","N/A","2.367","","2.367","","","1863.86","68.19","1863.86","68.19","N/A","685.12","15.61","685.12","15.61","N/A","79","","79","","","134","","134","","","25","","25","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","7","1","0.25","0.5","0","0","0","TRUE","FALSE","100","1","3853.72","385.37","3853.72","385.37","0","6554.63","655.46","6554.63","655.46","0","2700.91","270.09","2700.91","270.09","0","976.96","19.83","","","","1540.40","154.04","","","","1.197","","","","","2.427","","2.427","","","2","","2","","","0","0","","","","0","","0","","","40","","40","","","0","","0","","","21","","21","","","19","","19","","","52.5","","52.5","","","96.34","9.63","96.34","9.63","N/A","312.13","31.21","312.13","31.21","N/A","142.15","14.22","142.15","14.22","N/A","2.196","","2.196","","","1995.29","68.19","1995.29","68.19","N/A","733.44","15.61","733.44","15.61","N/A","80","","80","","","130","","130","","","25","","25","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","5","1","0.35","0.4","0","0","0","TRUE","FALSE","100","1","4815.36","481.54","4815.36","481.54","0","6436.87","643.69","6436.87","643.69","0","1621.51","162.15","1621.51","162.15","0","969.45","15.77","","","","1540.40","154.04","","","","1.029","","","","","3.97","","3.97","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","17","","17","","","16","","16","","","51.52","","51.52","","","145.92","14.59","145.92","14.59","N/A","378.64","37.86","378.64","37.86","N/A","101.34","10.13","101.34","10.13","N/A","3.736","","3.736","","","2247.88","68.19","2247.88","68.19","N/A","326.54","5.55","326.54","5.55","N/A","88","","88","","","143","","143","","","31","","31","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","20","1","0.35","0.5","0","0","0","TRUE","FALSE","100","1","4682.12","468.21","4682.12","468.21","0","6294.74","629.47","6294.74","629.47","0","1612.62","161.26","1612.62","161.26","0","920.53","15.4","","","","1540.40","154.04","","","","1.028","","","","","3.903","","3.903","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","17","","17","","","16","","16","","","51.52","","51.52","","","141.88","14.19","141.88","14.19","N/A","370.28","37.03","370.28","37.03","N/A","100.79","10.08","100.79","10.08","N/A","3.674","","3.674","","","2209.66","68.19","2209.66","68.19","N/A","294.06","5.13","294.06","5.13","N/A","88","","88","","","142","","142","","","31","","31","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","7","1","0.25","0.4","0","0","0","TRUE","FALSE","100","1","3853.72","385.37","3853.72","385.37","0","6554.63","655.46","6554.63","655.46","0","2700.91","270.09","2700.91","270.09","0","976.96","19.83","","","","1540.40","154.04","","","","1.197","","","","","2.427","","2.427","","","2","","2","","","0","0","","","","0","","0","","","40","","40","","","0","","0","","","21","","21","","","19","","19","","","52.5","","52.5","","","96.34","9.63","96.34","9.63","N/A","312.13","31.21","312.13","31.21","N/A","142.15","14.22","142.15","14.22","N/A","2.196","","2.196","","","1995.29","68.19","1995.29","68.19","N/A","733.44","15.61","733.44","15.61","N/A","80","","80","","","130","","130","","","25","","25","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","5","1","0.3","0.5","0","0","0","TRUE","FALSE","100","1","4815.36","481.54","4815.36","481.54","0","6436.87","643.69","6436.87","643.69","0","1621.51","162.15","1621.51","162.15","0","969.45","15.77","","","","1540.40","154.04","","","","1.029","","","","","3.97","","3.97","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","17","","17","","","16","","16","","","51.52","","51.52","","","145.92","14.59","145.92","14.59","N/A","378.64","37.86","378.64","37.86","N/A","101.34","10.13","101.34","10.13","N/A","3.736","","3.736","","","2247.88","68.19","2247.88","68.19","N/A","326.54","5.55","326.54","5.55","N/A","88","","88","","","143","","143","","","31","","31","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","20","1","0.3","0.45","0","0","0","TRUE","FALSE","100","1","4682.12","468.21","4682.12","468.21","0","6294.74","629.47","6294.74","629.47","0","1612.62","161.26","1612.62","161.26","0","920.53","15.4","","","","1540.40","154.04","","","","1.028","","","","","3.903","","3.903","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","17","","17","","","16","","16","","","51.52","","51.52","","","141.88","14.19","141.88","14.19","N/A","370.28","37.03","370.28","37.03","N/A","100.79","10.08","100.79","10.08","N/A","3.674","","3.674","","","2209.66","68.19","2209.66","68.19","N/A","294.06","5.13","294.06","5.13","N/A","88","","88","","","142","","142","","","31","","31","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","14","1","0.2","0.5","0","0","0","TRUE","FALSE","100","1","3755.78","375.58","3755.78","375.58","0","6369.99","637","6369.99","637","0","2614.21","261.42","2614.21","261.42","0","944.78","19.83","","","","1540.40","154.04","","","","1.203","","","","","2.437","","2.437","","","2","","2","","","0","0","","","","0","","0","","","40","","40","","","0","","0","","","21","","21","","","19","","19","","","52.5","","52.5","","","93.89","9.39","93.89","9.39","N/A","303.33","30.33","303.33","30.33","N/A","137.59","13.76","137.59","13.76","N/A","2.205","","2.205","","","1929.58","68.19","1929.58","68.19","N/A","709.28","15.61","709.28","15.61","N/A","80","","80","","","130","","130","","","25","","25","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","17","1","0.3","0.4","0","0","0","TRUE","FALSE","100","1","4536.06","453.61","4536.06","453.61","0","6156.21","615.62","6156.21","615.62","0","1620.15","162.02","1620.15","162.02","0","896.88","15.4","","","","1540.40","154.04","","","","0.989","","","","","3.8","","3.8","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","16","","16","","","17","","17","","","48.48","","48.48","","","137.46","13.75","137.46","13.75","N/A","384.76","38.48","384.76","38.48","N/A","95.30","9.53","95.30","9.53","N/A","4.037","","4.037","","","2129.09","68.19","2129.09","68.19","N/A","286.50","5.13","286.50","5.13","N/A","89","","89","","","148","","148","","","32","","32","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","14","1","0.25","0.5","0","0","0","TRUE","FALSE","100","1","3755.78","375.58","3755.78","375.58","0","6369.99","637","6369.99","637","0","2614.21","261.42","2614.21","261.42","0","944.78","19.83","","","","1540.40","154.04","","","","1.203","","","","","2.437","","2.437","","","2","","2","","","0","0","","","","0","","0","","","40","","40","","","0","","0","","","21","","21","","","19","","19","","","52.5","","52.5","","","93.89","9.39","93.89","9.39","N/A","303.33","30.33","303.33","30.33","N/A","137.59","13.76","137.59","13.76","N/A","2.205","","2.205","","","1929.58","68.19","1929.58","68.19","N/A","709.28","15.61","709.28","15.61","N/A","80","","80","","","130","","130","","","25","","25","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","17","1","0.3","0.45","0","0","0","TRUE","FALSE","100","1","4536.06","453.61","4536.06","453.61","0","6156.21","615.62","6156.21","615.62","0","1620.15","162.02","1620.15","162.02","0","896.88","15.4","","","","1540.40","154.04","","","","0.989","","","","","3.8","","3.8","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","16","","16","","","17","","17","","","48.48","","48.48","","","137.46","13.75","137.46","13.75","N/A","384.76","38.48","384.76","38.48","N/A","95.30","9.53","95.30","9.53","N/A","4.037","","4.037","","","2129.09","68.19","2129.09","68.19","N/A","286.50","5.13","286.50","5.13","N/A","89","","89","","","148","","148","","","32","","32","","","0","","0","",""
"ETHUSDT","1h","FALSE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","FALSE","8","1","0.35","0.45","0","0","0","FALSE","FALSE","100","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","N/A","","","","N/A","","","","","N/A","","N/A","","","0","","0","","","0","0","","","","0","","0","","","0","","0","","","0","","0","","","0","","0","","","0","","0","","","N/A","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","0","","","0","","0","","","0","","0","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","11","2","0.25","0.45","0","0","0","TRUE","FALSE","100","1","3551.28","355.13","3551.28","355.13","0","6149.44","614.94","6149.44","614.94","0","2598.17","259.82","2598.17","259.82","0","912.60","19.83","","","","1488.71","148.87","","","","1.183","","","","","2.367","","2.367","","","2","","2","","","0","0","","","","0","","0","","","40","","40","","","0","","0","","","20","","20","","","20","","20","","","50","","50","","","88.78","8.88","88.78","8.88","N/A","307.47","30.75","307.47","30.75","N/A","129.91","12.99","129.91","12.99","N/A","2.367","","2.367","","","1863.86","68.19","1863.86","68.19","N/A","685.12","15.61","685.12","15.61","N/A","79","","79","","","134","","134","","","25","","25","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","12","2","0.35","0.4","0","0","0","TRUE","FALSE","100","1","4435.16","443.52","4435.16","443.52","0","6002.38","600.24","6002.38","600.24","0","1567.22","156.72","1567.22","156.72","0","880.53","15.4","","","","1488.71","148.87","","","","1.007","","","","","3.83","","3.83","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","17","","17","","","16","","16","","","51.52","","51.52","","","134.40","13.44","134.40","13.44","N/A","353.08","35.31","353.08","35.31","N/A","97.95","9.8","97.95","9.8","N/A","3.605","","3.605","","","2144.89","68.19","2144.89","68.19","N/A","281.28","5.13","281.28","5.13","N/A","88","","88","","","142","","142","","","30","","30","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","12","2","0.3","0.4","0","0","0","TRUE","FALSE","100","1","4435.16","443.52","4435.16","443.52","0","6002.38","600.24","6002.38","600.24","0","1567.22","156.72","1567.22","156.72","0","880.53","15.4","","","","1488.71","148.87","","","","1.007","","","","","3.83","","3.83","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","17","","17","","","16","","16","","","51.52","","51.52","","","134.40","13.44","134.40","13.44","N/A","353.08","35.31","353.08","35.31","N/A","97.95","9.8","97.95","9.8","N/A","3.605","","3.605","","","2144.89","68.19","2144.89","68.19","N/A","281.28","5.13","281.28","5.13","N/A","88","","88","","","142","","142","","","30","","30","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","14","1","0.35","0.4","0","0","0","TRUE","FALSE","100","1","4845.82","484.58","4845.82","484.58","0","6322.14","632.21","6322.14","632.21","0","1476.32","147.63","1476.32","147.63","0","828.08","13.82","","","","1540.40","154.04","","","","1.033","","","","","4.282","","4.282","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","17","","17","","","16","","16","","","51.52","","51.52","","","146.84","14.68","146.84","14.68","N/A","371.89","37.19","371.89","37.19","N/A","92.27","9.23","92.27","9.23","N/A","4.03","","4.03","","","2248.04","68.19","2248.04","68.19","N/A","300.33","5.13","300.33","5.13","N/A","89","","89","","","142","","142","","","31","","31","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","14","1","0.3","0.25","0","0","0","TRUE","FALSE","100","1","3983.49","398.35","3983.49","398.35","0","5542.10","554.21","5542.10","554.21","0","1558.60","155.86","1558.60","155.86","0","450.53","8.8","","","","1540.40","154.04","","","","1.001","","","","","3.556","","3.556","","","2","","2","","","0","0","","","","0","","0","","","50","","50","","","0","","0","","","30","","30","","","20","","20","","","60","","60","","","79.67","7.97","79.67","7.97","N/A","184.74","18.47","184.74","18.47","N/A","77.93","7.79","77.93","7.79","N/A","2.371","","2.371","","","1316.27","47.74","1316.27","47.74","N/A","263.42","6.15","263.42","6.15","N/A","53","","53","","","74","","74","","","23","","23","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","14","1","0.35","0.5","0","0","0","TRUE","FALSE","100","1","4845.82","484.58","4845.82","484.58","0","6322.14","632.21","6322.14","632.21","0","1476.32","147.63","1476.32","147.63","0","828.08","13.82","","","","1540.40","154.04","","","","1.033","","","","","4.282","","4.282","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","17","","17","","","16","","16","","","51.52","","51.52","","","146.84","14.68","146.84","14.68","N/A","371.89","37.19","371.89","37.19","N/A","92.27","9.23","92.27","9.23","N/A","4.03","","4.03","","","2248.04","68.19","2248.04","68.19","N/A","300.33","5.13","300.33","5.13","N/A","89","","89","","","142","","142","","","31","","31","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","18","1","0.25","0.45","0","0","0","TRUE","FALSE","100","1","3676.41","367.64","3676.41","367.64","0","6383.61","638.36","6383.61","638.36","0","2707.20","270.72","2707.20","270.72","0","1021.22","21.08","","","","1540.40","154.04","","","","1.206","","","","","2.358","","2.358","","","2","","2","","","0","0","","","","0","","0","","","40","","40","","","0","","0","","","21","","21","","","19","","19","","","52.5","","52.5","","","91.91","9.19","91.91","9.19","N/A","303.98","30.4","303.98","30.4","N/A","142.48","14.25","142.48","14.25","N/A","2.133","","2.133","","","1961.96","68.19","1961.96","68.19","N/A","709.96","15.61","709.96","15.61","N/A","80","","80","","","130","","130","","","24","","24","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","7","1","0.35","0.5","0","0","0","TRUE","FALSE","100","1","4804.91","480.49","4804.91","480.49","0","6440.23","644.02","6440.23","644.02","0","1635.32","163.53","1635.32","163.53","0","946.94","15.4","","","","1540.40","154.04","","","","1.028","","","","","3.938","","3.938","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","17","","17","","","16","","16","","","51.52","","51.52","","","145.60","14.56","145.60","14.56","N/A","378.84","37.88","378.84","37.88","N/A","102.21","10.22","102.21","10.22","N/A","3.707","","3.707","","","2247.88","68.19","2247.88","68.19","N/A","302.49","5.13","302.49","5.13","N/A","89","","89","","","143","","143","","","31","","31","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","18","1","0.2","0.45","0","0","0","TRUE","FALSE","100","1","3676.41","367.64","3676.41","367.64","0","6383.61","638.36","6383.61","638.36","0","2707.20","270.72","2707.20","270.72","0","1021.22","21.08","","","","1540.40","154.04","","","","1.206","","","","","2.358","","2.358","","","2","","2","","","0","0","","","","0","","0","","","40","","40","","","0","","0","","","21","","21","","","19","","19","","","52.5","","52.5","","","91.91","9.19","91.91","9.19","N/A","303.98","30.4","303.98","30.4","N/A","142.48","14.25","142.48","14.25","N/A","2.133","","2.133","","","1961.96","68.19","1961.96","68.19","N/A","709.96","15.61","709.96","15.61","N/A","80","","80","","","130","","130","","","24","","24","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","8","1","0.3","0.45","0","0","0","TRUE","FALSE","100","1","4889.82","488.98","4889.82","488.98","0","6475.77","647.58","6475.77","647.58","0","1585.95","158.59","1585.95","158.59","0","954.19","15.4","","","","1540.40","154.04","","","","1.041","","","","","4.083","","4.083","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","17","","17","","","16","","16","","","51.52","","51.52","","","148.18","14.82","148.18","14.82","N/A","380.93","38.09","380.93","38.09","N/A","99.12","9.91","99.12","9.91","N/A","3.843","","3.843","","","2265.10","68.19","2265.10","68.19","N/A","304.81","5.13","304.81","5.13","N/A","89","","89","","","143","","143","","","31","","31","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","FALSE","12","1","0.2","0.5","0","0","0","TRUE","FALSE","100","1","3174.32","317.43","3174.32","317.43","0","6399.58","639.96","6399.58","639.96","0","3225.26","322.53","3225.26","322.53","0","1167.84","24.67","","","","1488.71","148.87","","","","1.132","","","","","1.984","","1.984","","","2","","2","","","0","0","","","","0","","0","","","44","","44","","","0","","0","","","22","","22","","","22","","22","","","50","","50","","","72.14","7.21","72.14","7.21","N/A","290.89","29.09","290.89","29.09","N/A","146.60","14.66","146.60","14.66","N/A","1.984","","1.984","","","1917.10","68.19","1917.10","68.19","N/A","642.66","15.33","642.66","15.33","N/A","73","","73","","","123","","123","","","23","","23","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","6","1","0.3","0.4","0","0","0","TRUE","FALSE","100","1","4829.74","482.97","4829.74","482.97","0","6440.23","644.02","6440.23","644.02","0","1610.49","161.05","1610.49","161.05","0","946.94","15.4","","","","1540.40","154.04","","","","1.032","","","","","3.999","","3.999","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","17","","17","","","16","","16","","","51.52","","51.52","","","146.36","14.64","146.36","14.64","N/A","378.84","37.88","378.84","37.88","N/A","100.66","10.07","100.66","10.07","N/A","3.764","","3.764","","","2247.88","68.19","2247.88","68.19","N/A","302.49","5.13","302.49","5.13","N/A","89","","89","","","143","","143","","","31","","31","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","8","1","0.35","0.5","0","0","0","TRUE","FALSE","100","1","4889.82","488.98","4889.82","488.98","0","6475.77","647.58","6475.77","647.58","0","1585.95","158.59","1585.95","158.59","0","954.19","15.4","","","","1540.40","154.04","","","","1.041","","","","","4.083","","4.083","","","3","","3","","","0","0","","","","0","","0","","","33","","33","","","0","","0","","","17","","17","","","16","","16","","","51.52","","51.52","","","148.18","14.82","148.18","14.82","N/A","380.93","38.09","380.93","38.09","N/A","99.12","9.91","99.12","9.91","N/A","3.843","","3.843","","","2265.10","68.19","2265.10","68.19","N/A","304.81","5.13","304.81","5.13","N/A","89","","89","","","143","","143","","","31","","31","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2021","1","1","2022","TRUE","12","2","0.2","0.45","0","0","0","TRUE","FALSE","100","1","3485.53","348.55","3485.53","348.55","0","6154.54","615.45","6154.54","615.45","0","2669.01","266.9","2669.01","266.9","0","916.09","19.83","","","","1488.71","148.87","","","","1.165","","","","","2.306","","2.306","","","2","","2","","","0","0","","","","0","","0","","","40","","40","","","0","","0","","","20","","20","","","20","","20","","","50","","50","","","87.14","8.71","87.14","8.71","N/A","307.73","30.77","307.73","30.77","N/A","133.45","13.35","133.45","13.35","N/A","2.306","","2.306","","","1870.97","68.19","1870.97","68.19","N/A","687.75","15.61","687.75","15.61","N/A","79","","79","","","134","","134","","","24","","24","","","0","","0","",""
